otime,nets,stas,snr,smb_peak,max_time,centroid_time,lats,lons,elevs,char_freq,duration,sharp_weight,volcano,event_ID,max_env,MaxD,MaxEnv,ER,xsta,ysta,xbest,ybest,evlat,evlon,dist,flow_dir,flow_speed,Lm_sta,Lm_evt,Lm_sta_D,Lm_evt_D,Lm_sta_Env,Lm_evt_Env
2020-04-09T13:28:30.000000Z,CC,OBSR,36.12746406484407,12.524999999999999,20.275,36.87095219314227,46.899719,-121.815331,2382.0,3.0211146781093134,56.325,802,Mt_Rainier,0000,1.9169089783063151,1.7987492715247288e-07,1.04890572225159e-08,1.812448120889411e-08,590233.1015174668,5194701.517895288,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,6033.134543501407,8.76068128512904,334.16438668469567,1.7130031664940457,-0.8305491410128685,1.7130031664940457,-0.8305491410128685,-1.128926049280409,-2.9486472394502092
2020-04-09T13:28:30.000000Z,CC,PANH,21.2593904961548,12.899999999999999,21.875,39.13694636413109,46.859032,-121.642592,2086.0,2.5165279908347755,57.400000000000006,1489,Mt_Rainier,0000,0.4388446829269914,6.895191193153937e-09,1.0255785821466536e-09,2.4831235290418895e-11,603468.2226051212,5190393.443573176,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,9322.610644630986,8.76068128512904,334.16438668469567,-1.3090875530178514,-0.8305491410128685,-1.3090875530178514,-0.8305491410128685,-3.2146548694012016,-2.9486472394502092
2020-04-09T13:28:30.000000Z,CC,SIFT,9.422259676024014,-15.0,26.025,46.631792678126054,46.867092,-121.953246,720.9,2.4611075544734153,98.9,2172,Mt_Rainier,0000,0.7089165620833545,3.6600406901270906e-09,4.798298234581957e-10,8.99785249701875e-12,579776.918221719,5190926.535429666,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,14395.950001331508,8.76068128512904,334.16438668469567,-1.703460209695662,-0.8305491410128685,-1.703460209695662,-0.8305491410128685,-3.7352582469726943,-2.9486472394502092
2020-04-09T13:28:30.000000Z,UW,FMW,18.077042340400688,13.55,23.25,43.16048058456404,46.941399,-121.670998,1859.0,3.2875435557460944,72.325,577,Mt_Rainier,0000,0.6819230200079215,5.297319624677347e-09,7.211514869682373e-10,1.4329048846476628e-11,601147.9595846678,5199509.22432334,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,11716.209217827522,8.76068128512904,334.16438668469567,-1.4470190101040021,-0.8305491410128685,-1.4470190101040021,-0.8305491410128685,-3.4411260285584304,-2.9486472394502092
2020-04-09T13:28:30.000000Z,UW,RCM,22.050370717748226,12.325,20.825000000000003,34.88585461233344,46.83564,-121.732979,3085.0,3.0600000183444696,53.875,764,Mt_Rainier,0000,1.8038897036799426,3.4898541951990345e-08,3.4683054800500954e-09,1.267665831990334e-09,596620.5023961383,5187678.929595989,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,3468.007973509726,8.76068128512904,334.16438668469567,-0.23134103158117636,-0.8305491410128685,-0.23134103158117636,-0.8305491410128685,-2.5401199416316653,-2.9486472394502092
2020-04-09T13:28:30.000000Z,UW,RCS,23.360630255899874,11.774999999999999,19.450000000000003,34.911776812456246,46.870831,-121.732307,2877.0,2.881033080649396,50.900000000000006,466,Mt_Rainier,0000,0.3573191086724963,3.433417003096664e-08,5.3312616135357235e-09,6.158470791339162e-10,596608.6106994094,5191590.243399934,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,2868.6011612241123,8.76068128512904,334.16438668469567,-0.35201072900788555,-0.8305491410128685,-0.35201072900788555,-0.8305491410128685,-2.214563887462091,-2.9486472394502092
2020-04-09T13:28:30.000000Z,UW,RER,19.7335868664835,12.899999999999999,31.6,38.615536305585536,46.81905,-121.842133,1756.0,2.6455853816529364,57.2,1852,Mt_Rainier,0000,15.130008198182324,2.088244487133747e-08,1.9966379590086e-09,2.340567365170437e-10,588323.883145437,5185706.926905182,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,7304.248939277543,8.76068128512904,334.16438668469567,-0.3351955073641739,-0.8305491410128685,-0.3351955073641739,-0.8305491410128685,-2.682639609499217,-2.9486472394502092
2020-04-09T13:28:30.000000Z,UW,STAR,27.537584384631185,11.100000000000001,19.549999999999997,35.76154947314965,46.850849,-121.792953,3365.0,3.3460770028504103,51.925,1033,Mt_Rainier,0000,22.34265185550692,7.612016620165974e-09,8.418117346718619e-10,6.302919274560074e-11,592021.0712744751,5189296.947166975,594149.8421019341,5190112.633977168,46.857889832438836,-121.76486804705213,2279.6952007153263,8.76068128512904,334.16438668469567,-1.9848041835609824,-0.8305491410128685,-1.9848041835609824,-0.8305491410128685,-4.186731199175696,-2.9486472394502092
