,otime,nets,stas,snr,smb_peak,max_time,centroid_time,lats,lons,elevs,char_freq,duration,sharp_weight,volcano,event_ID,MaxD,MaxEnv,ER
12,2024-01-08T19:06:47.000000Z,UW,SPFR,8.471204697698262,-15.0,39.95,77.3915161525184,46.94787,-122.35675,172.3,11.413717279412445,134.975,320,Mt_Rainier,3252833,9.580133534776312e-08,8.962944459045702e-09,2.639090849581352e-08
13,2024-01-08T05:00:59.000000Z,CC,ARAT,7.27505804248904,2.3500000000000014,10.399999999999999,46.393887429233246,46.788755,-121.852537,1823.137,3.598246739940022,126.475,579,Mt_Rainier,3252793,5.384964117356653e-09,2.577767728842148e-09,3.0010325483923795e-11
14,2024-01-08T05:00:59.000000Z,CC,PANH,20.449096052698938,1.25,10.274999999999999,25.229494696539817,46.859032,-121.642592,2086.0,4.42343274182718,16.05,436,Mt_Rainier,3252793,2.649527754346723e-08,3.897229747835269e-09,2.7852786934922004e-10
15,2024-01-08T05:00:59.000000Z,CC,PARA,18.8747254913182,1.3249999999999993,9.5,28.45273895476562,46.786442,-121.742149,1651.18,3.578305809791917,17.674999999999997,540,Mt_Rainier,3252793,2.8733548418071037e-08,3.394884929440718e-09,2.407422321010095e-10
16,2024-01-08T05:00:59.000000Z,UW,FMW,14.414041960289037,2.3999999999999986,9.899999999999999,36.60213203841106,46.941399,-121.670998,1859.0,4.759597112000312,14.75,560,Mt_Rainier,3252793,1.3192282159280938e-08,1.8517344651606948e-09,8.445960736179436e-11
17,2024-01-08T05:00:59.000000Z,UW,RCM,23.141131488682017,0.6999999999999993,7.375,17.236513987612064,46.83564,-121.732979,3085.0,4.554937789038107,35.45,760,Mt_Rainier,3252793,1.5573727413783908e-07,1.504349098771242e-08,1.4367942810909359e-08
18,2024-01-08T05:00:59.000000Z,UW,RER,10.486955727749374,1.375,8.175,39.41798609222277,46.81905,-121.842133,1756.0,5.606476829862346,35.75,185,Mt_Rainier,3252793,8.807158137434662e-09,1.9060731543986226e-09,7.021021436161654e-11
19,2024-01-08T05:00:59.000000Z,UW,STAR,9.729043641433318,39.275,20.6,44.1677789558367,46.850849,-121.792953,3365.0,4.063028573130815,133.125,550,Mt_Rainier,3252793,1.2243490245237397e-05,2.4415100302400644e-06,2.333025992857816e-05
20,2024-01-08T01:00:17.000000Z,CC,OBSR,24.07344741788973,-1.3000000000000007,5.425000000000001,23.819296169187567,46.899719,-121.815331,2382.0,3.392416420400364,14.600000000000001,955,Mt_Rainier,3252748,1.774074965222115e-07,1.80337408566752e-08,9.671953263911134e-09
21,2024-01-08T01:00:17.000000Z,CC,PANH,7.1798599235525495,2.8249999999999993,8.725000000000001,42.70869251318497,46.859032,-121.642592,2086.0,3.2454844620513605,116.67500000000001,985,Mt_Rainier,3252748,6.209739042027044e-09,1.954922579474172e-09,1.3231875194177423e-11
22,2024-01-08T01:00:17.000000Z,CC,PARA,10.112055015319822,2.8249999999999993,7.449999999999999,43.446132307534285,46.786442,-121.742149,1651.18,2.6326811283071225,117.19999999999999,1132,Mt_Rainier,3252748,8.20303171976273e-09,1.8588111121036434e-09,3.332747579075754e-11
23,2024-01-08T01:00:17.000000Z,UW,RCM,14.550449967562763,-1.1750000000000007,5.074999999999999,30.927159475930033,46.83564,-121.732979,3085.0,3.7610020872566214,115.25,937,Mt_Rainier,3252748,3.2139664169922016e-08,4.560282966530061e-09,6.190861888728464e-10
24,2024-01-08T01:00:17.000000Z,UW,RCS,7.270385347290736,-2.4499999999999993,5.625,36.814765043406176,46.870831,-121.732307,2877.0,4.210285971853562,54.3,422,Mt_Rainier,3252748,2.7054509368206104e-08,3.428908037692156e-09,2.3943841762141433e-10
25,2024-01-08T01:00:17.000000Z,UW,RER,13.622312957191054,-1.8499999999999996,4.425000000000001,34.779868141235994,46.81905,-121.842133,1756.0,2.7345389403433296,17.15,1817,Mt_Rainier,3252748,2.2039431858921112e-08,2.5990705739811877e-09,8.990500802628886e-11
26,2024-01-08T01:00:17.000000Z,UW,SPFR,9.215830494298627,-15.0,34.95,74.4625320873387,46.94787,-122.35675,172.3,11.25639389480699,134.55,445,Mt_Rainier,3252748,8.220502202336478e-08,6.855939944514045e-09,2.6823562241359502e-08
27,2024-01-07T12:56:55.000000Z,CC,ARAT,11.941136373031059,3.4750000000000014,19.125,39.860499405080894,46.788755,-121.852537,1823.137,3.629581885468322,53.425,1236,Mt_Rainier,3252743,3.054557169267296e-08,3.9995358599690976e-09,8.85472596190007e-10
28,2024-01-07T12:56:55.000000Z,CC,CARB,8.249242950042488,6.225000000000001,20.875,48.13109776871794,46.98832,-122.00541,872.47,3.2339838457786363,128.275,595,Mt_Rainier,3252743,1.2433820896525446e-08,3.159651968230268e-09,8.144836108837809e-11
29,2024-01-07T12:56:55.000000Z,CC,CRBN,8.811226153060861,6.725000000000001,21.9,46.23064622991739,46.988131,-121.961063,499.08,3.2304910739146866,116.82499999999999,816,Mt_Rainier,3252743,1.1181223667492296e-08,2.88840603368907e-09,5.3778737784484685e-11
30,2024-01-07T12:56:55.000000Z,CC,OBSR,40.896550016103006,1.6750000000000007,18.9,28.735827872611303,46.899719,-121.815331,2382.0,3.689948378335763,47.625,1034,Mt_Rainier,3252743,5.811335448703207e-07,5.8588398958415294e-08,3.39075060808702e-07
31,2024-01-07T12:56:55.000000Z,CC,OPCH,7.223315954575707,9.25,19.950000000000003,48.781810825073705,46.731319,-121.571171,592.43,4.078234734720357,122.69999999999999,443,Mt_Rainier,3252743,5.947864792851944e-09,1.905993852585682e-09,3.593162905908801e-11
32,2024-01-07T12:56:55.000000Z,CC,PANH,23.390707786964292,1.75,15.600000000000001,37.38711146726968,46.859032,-121.642592,2086.0,3.664299808483281,54.625,485,Mt_Rainier,3252743,3.135691461611079e-08,4.169448301421796e-09,8.564388750555841e-10
33,2024-01-07T12:56:55.000000Z,CC,PARA,27.24847968331418,1.2250000000000014,19.674999999999997,31.684937569709213,46.786442,-121.742149,1651.18,2.7707040952468103,48.325,2402,Mt_Rainier,3252743,4.8210937703356814e-08,6.496266323915137e-09,2.2959471283200797e-09
34,2024-01-07T12:56:55.000000Z,CC,PR04,14.166886937643683,3.8999999999999986,21.200000000000003,41.50833277804222,46.929694,-121.988976,912.7,4.379835351833003,58.650000000000006,326,Mt_Rainier,3252743,3.0995035827754175e-08,4.287846089864766e-09,3.4073050111335396e-10
35,2024-01-07T12:56:55.000000Z,CC,PR05,9.859064349638004,2.8249999999999993,19.4,45.518190513042036,46.841649,-121.948912,1553.0,4.391163217194284,121.69999999999999,273,Mt_Rainier,3252743,9.364344500844807e-09,3.0200662559721286e-09,8.565107519554678e-11
36,2024-01-07T12:56:55.000000Z,CC,RUSH,18.13942612090869,6.824999999999999,20.475,37.76815365217941,46.90306,-121.94439,1235.0,3.2686926160454384,55.099999999999994,811,Mt_Rainier,3252743,3.7170065809717366e-08,6.5006710201123035e-09,8.486585960356635e-10
37,2024-01-07T12:56:55.000000Z,CC,SIFT,13.150385571959966,5.300000000000001,18.674999999999997,40.90701486641525,46.867092,-121.953246,720.9,3.597288959504162,84.675,400,Mt_Rainier,3252743,1.2006479704788123e-08,2.836167404735163e-09,1.2347514316822855e-10
38,2024-01-07T12:56:55.000000Z,CC,VOIT,12.143223270803285,4.425000000000001,20.525,44.237489180890066,46.96633,-121.9834,977.1,2.4707351169926066,101.85,2050,Mt_Rainier,3252743,1.4248357151339771e-08,3.1533120856015123e-09,1.0675394774444464e-10
39,2024-01-07T12:56:55.000000Z,UW,FMW,20.88802401946845,3.2250000000000014,17.1,33.051938392677016,46.941399,-121.670998,1859.0,4.0354545387692085,47.575,733,Mt_Rainier,3252743,3.506418976891358e-08,3.756304485637704e-09,8.943036264604253e-10
40,2024-01-07T12:56:55.000000Z,UW,LO2,19.464113257980745,2.6999999999999993,17.525,39.189881331515494,46.750599,-121.809601,853.0,4.486859772574323,57.974999999999994,393,Mt_Rainier,3252743,9.095295859782174e-09,1.377375223550245e-09,4.558071460861423e-11
41,2024-01-07T12:56:55.000000Z,UW,LON,17.219647165667926,3.6499999999999986,17.475,40.80536887707005,46.750599,-121.809601,853.0,4.802837734801087,93.725,277,Mt_Rainier,3252743,1.8429493801278882e-08,2.571164062520643e-09,1.797112362797607e-10
42,2024-01-07T12:56:55.000000Z,UW,RCM,36.428070446500335,0.0,16.8,23.615195539344022,46.83564,-121.732979,3085.0,3.6045302510284087,26.375,1185,Mt_Rainier,3252743,4.889547367580986e-07,3.9496375233973564e-08,1.256888409640546e-07
43,2024-01-07T12:56:55.000000Z,UW,RCS,35.970448013901546,0.27500000000000036,15.075,27.066628084915294,46.870831,-121.732307,2877.0,4.29038952906643,44.025,840,Mt_Rainier,3252743,2.4165512440550363e-07,2.2266759748299177e-08,5.369238087247453e-08
44,2024-01-07T12:56:55.000000Z,UW,RER,24.708381947040422,1.3249999999999993,18.1,31.64456393424893,46.81905,-121.842133,1756.0,3.767166559774439,47.375,665,Mt_Rainier,3252743,6.302856730039358e-08,9.077567009910685e-09,3.319992799529274e-09
45,2024-01-06T21:40:22.000000Z,CC,ARAT,10.342908827786385,4.399999999999999,14.274999999999999,40.48987921974807,46.788755,-121.852537,1823.137,2.211116246479852,73.95,3246,Mt_Rainier,3252778,5.224030266064246e-08,1.1690076452923656e-08,4.4595044643659907e-10
46,2024-01-06T21:40:22.000000Z,CC,OBSR,25.44501003492847,2.2749999999999986,8.55,21.994247894826053,46.899719,-121.815331,2382.0,3.1816524871826486,19.424999999999997,1095,Mt_Rainier,3252778,2.2924062034800932e-07,2.463378410049773e-08,1.8390665129562932e-08
47,2024-01-06T21:40:22.000000Z,CC,PANH,22.827659657951624,2.4750000000000014,11.05,24.182004961264518,46.859032,-121.642592,2086.0,2.0361668438214737,17.325000000000003,3389,Mt_Rainier,3252778,6.242567957570584e-08,1.3124225427547415e-08,8.323188196184857e-10
48,2024-01-06T21:40:22.000000Z,CC,PARA,15.645211496268516,3.0249999999999986,12.8,31.967549496265022,46.786442,-121.742149,1651.18,2.0111363507841857,22.424999999999997,2542,Mt_Rainier,3252778,1.237278905178834e-07,1.87400023523459e-08,1.7026851186879673e-09
49,2024-01-06T21:40:22.000000Z,CC,RUSH,11.26837026842779,5.725000000000001,13.774999999999999,41.47643780709283,46.90306,-121.94439,1235.0,2.5554934264049787,96.3,1264,Mt_Rainier,3252778,2.4108202219706785e-08,4.763109624445299e-09,2.2841798386652567e-10
50,2024-01-06T21:40:22.000000Z,CC,SIFT,7.782986271632224,4.675000000000001,13.125,46.869330767392505,46.867092,-121.953246,720.9,2.4247707245250947,125.975,2760,Mt_Rainier,3252778,8.594590188675681e-09,2.988598679824083e-09,3.9285726893774625e-11
51,2024-01-06T21:40:22.000000Z,UW,FMW,14.675835017414911,4.649999999999999,9.25,39.809124145528294,46.941399,-121.670998,1859.0,2.868678467167016,127.975,833,Mt_Rainier,3252778,3.713724441847664e-08,4.97832148485514e-09,3.2220082650200597e-10
52,2024-01-06T21:40:22.000000Z,UW,GHW,12.009187129080207,-15.0,30.725,52.26225719612964,47.041489,-122.273727,268.0,9.624785115998574,111.575,79,Mt_Rainier,3252778,4.781466101722874e-07,4.531009195388523e-08,1.9841557610318282e-07
53,2024-01-06T21:40:22.000000Z,UW,LON,10.725891660489893,2.9250000000000007,12.100000000000001,41.03671719858411,46.750599,-121.809601,853.0,4.369262785260125,98.75,1339,Mt_Rainier,3252778,1.8244478593651943e-08,3.643538879038243e-09,7.358741286260546e-11
54,2024-01-06T21:40:22.000000Z,UW,RCM,27.20576637749717,1.0249999999999986,7.475000000000001,13.410484648258485,46.83564,-121.732979,3085.0,3.249210024392732,14.125,1359,Mt_Rainier,3252778,3.661488665557798e-07,5.7664771594449705e-08,4.8819952650149675e-08
55,2024-01-06T21:40:22.000000Z,UW,RCS,29.65780020052375,0.8000000000000007,5.449999999999999,14.352459962657399,46.870831,-121.732307,2877.0,3.4923811640294113,11.925,1542,Mt_Rainier,3252778,3.9912189274465655e-07,5.157205032012552e-08,7.970197714005726e-08
56,2024-01-06T21:40:22.000000Z,UW,RER,9.296236897594229,2.4750000000000014,9.875,48.584115591194035,46.81905,-121.842133,1756.0,2.926979777600798,126.42500000000001,816,Mt_Rainier,3252778,5.24891444276271e-08,7.2184262486983104e-09,7.349243299376517e-10
