,otime,nets,stas,snr,smb_peak,max_time,centroid_time,lats,lons,elevs,char_freq,duration,sharp_weight,volcano,event_ID,max_env,MaxD,MaxEnv,ER
0,2020-04-09T13:28:30.000000Z,CC,OBSR,36.12746406484407,12.524999999999999,20.275,36.87095219314227,46.899719,-121.815331,2382.0,3.0211146781093134,56.325,802,Mt_Rainier,0000,1.9169089783063151,1.7987492715247288e-07,1.04890572225159e-08,1.812448120889411e-08
1,2020-04-09T13:28:30.000000Z,CC,PANH,21.2593904961548,12.899999999999999,21.875,39.13694636413109,46.859032,-121.642592,2086.0,2.5165279908347755,57.400000000000006,1489,Mt_Rainier,0000,0.4388446829269914,6.895191193153937e-09,1.0255785821466536e-09,2.4831235290418895e-11
2,2020-04-09T13:28:30.000000Z,CC,SIFT,9.422259676024014,-15.0,26.025,46.631792678126054,46.867092,-121.953246,720.9,2.4611075544734153,98.9,2172,Mt_Rainier,0000,0.7089165620833545,3.6600406901270906e-09,4.798298234581957e-10,8.99785249701875e-12
3,2020-04-09T13:28:30.000000Z,UW,FMW,18.077042340400688,13.55,23.25,43.16048058456404,46.941399,-121.670998,1859.0,3.2875435557460944,72.325,577,Mt_Rainier,0000,0.6819230200079215,5.297319624677347e-09,7.211514869682373e-10,1.4329048846476628e-11
4,2020-04-09T13:28:30.000000Z,UW,RCM,22.050370717748226,12.325,20.825000000000003,34.88585461233344,46.83564,-121.732979,3085.0,3.0600000183444696,53.875,764,Mt_Rainier,0000,1.8038897036799426,3.4898541951990345e-08,3.4683054800500954e-09,1.267665831990334e-09
5,2020-04-09T13:28:30.000000Z,UW,RCS,23.360630255899874,11.774999999999999,19.450000000000003,34.911776812456246,46.870831,-121.732307,2877.0,2.881033080649396,50.900000000000006,466,Mt_Rainier,0000,0.3573191086724963,3.433417003096664e-08,5.3312616135357235e-09,6.158470791339162e-10
6,2020-04-09T13:28:30.000000Z,UW,RER,19.7335868664835,12.899999999999999,31.6,38.615536305585536,46.81905,-121.842133,1756.0,2.6455853816529364,57.2,1852,Mt_Rainier,0000,15.130008198182324,2.088244487133747e-08,1.9966379590086e-09,2.340567365170437e-10
7,2020-04-09T13:28:30.000000Z,UW,STAR,27.537584384631185,11.100000000000001,19.549999999999997,35.76154947314965,46.850849,-121.792953,3365.0,3.3460770028504103,51.925,1033,Mt_Rainier,0000,22.34265185550692,7.612016620165974e-09,8.418117346718619e-10,6.302919274560074e-11
