PANH,TREE,PINE,JUN,TOPL,RCS,HTW,HUO,MEW,WPW,SEP,CHMT,BRKS,LKVW,SWNB,BURN,PR05,GRUT,MULN,SNI,WIW,CTR,RAFT,JCW,CARB,OBSR,STAR,NN21,RED,TCBU,B941,GBL,LSON,CAVE,HOA,BRSP,MINN,OOW2,VOIT,NNVM,ETW,FMW,RSW,B204,LO2,BRAN,TBM,IZEE,EDM,B202,FRIS,NED,HOOD,CMM,ASR,SHRK,SVIC,GLK,IRO,ASBU,REM,HDW,VFP,SPN5,SWF2,YACT,CIHL,BLOW,WRW,VDEB,WIFE,NN19,DAVN,RPW,RATT,SOS,UMAT,FL2,PALM,PARA,KWBU,BERY,TOLT,NN17,YEL,OPCH,PIE,WRD,H2E,ELK,B020,RER,NN32,TDL,GPW,C06D,MBW,LVP,NCO,BLIS,RUSH,OBC,MJ2,MTM,EPH2,SIFT,NEL,CPCO,HUSB,DFAZ,SWFL,VTH,STD,LNO,CLCV,TRW,RVC,GHW,LOC,RPW2,SAXON,MDW,BKC,B203,PRLK,LON,WESG,CRBN,NORM,VBE,FHE,HSR,SHUK,WISH,GUL,MIDE,KEB,KENT,BEER,BHAM,KOS,SEND,OSD,RNO,RCM,VLL,STOR,B926,VALT,LCW,RVW,DONK,TWW,GBB,WA2,EPH,NOB,G05D,TDH,MOON,YOCR,SUG,NAC,BVW,JRO,OT3,SHW,TMBU,SNB,OZB,TIMB,B201,HIYU,CDF,GSM,F05D,NATH,LOO,PR04,UNFR,WPEQ,PR01,PCMD
,,,,,,,,,,4.969485040691092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.117708410405811,,,,,,,,,,,,5.191810686054014,,,,4.86496433422021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.983038001952897,,,,,,,,,,,,,,,,,,,3.924391905191605,,,,,,,,,,,,,,,,,4.783693185471152,,,,,,,,,,,,,4.50478917308056,,,4.694079644697166,,3.5487370917061876,,,,,,,,,,,,,,,,
5.066878064398852,,,,,4.235756729003667,,,,,,,,,,,4.832858680853387,,,,,,,,,4.315995886682514,4.114057477595318,,,,,,,,,,,,,,,4.693780818871574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3145131440514595,,,,,,,,,4.8796985543345714,,,,,4.204090567654892,,,,,,,,,,,,,,,,,,,,5.815493589432202,,,,,,,,,,,,,,,,,,,4.8347998729843775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.934695863830295,,,,
4.282743422198022,,,,,4.016011710029471,,,,,,,,,,,,,,,,,,,,4.03928317867846,3.927529206458899,,,,,,,,,,,,,,,4.249442171278929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.832620562073495,,,,,,,,,3.9382460489647673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.153409918000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.160083964714012,,,,,4.617098334282095,,,,,,,,,,,5.085355919062187,,,,,,,,,4.3173750881789505,4.2725351722279,,,,,,,,,,,,3.5326026372835,,,4.460495602165125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.481373628954639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6508921893767114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.892090485042655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.638853157408468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.705203347379827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.263826748461681,,,,,,,,,,,,,,,,
,,,,,,,,,,4.796400884872699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4062369768740925,,,,,,,,,,,,4.703075260211708,,,,4.354612672790613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0305868333340324,,,,,,,,,,,,,,,,,,,4.11919161747641,,,,,,,,,,,,,,,,,4.9003626981832085,,,,,,,,,,,,,4.524045041906576,,,4.712759772938957,,4.177007864615185,,,,,,,,,,,,,,,,
,,,,,4.197906709973767,,,,,,,,,,,,,,,,,,,,3.709776510604447,3.82574311218727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.690646937625487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.136344145290898,,,,,3.4749654419239118,,,,,,,,,,,,,,,,,,,,3.1928929960095154,2.8570699031721163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2062996422891326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4.041717806838557,,,,,,,,,,,,,,,,,,,,3.6311564677175308,3.9528266772748926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.013815216611201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3117563030851622,,,,,3.6154372362422977,,,,,,,,,,,4.050746600010204,,,,,,,,,3.367460052966222,3.334820221612288,,,,,,,,,,,,,,,3.575167269047253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4008648647367967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.6551296164724105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3792002971402075,,,,,,,,,,,,4.655086350044325,,,,4.009959011809863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9381610613612805,,,,,,,,,,,,,,,,,,,4.704177215844366,,,,,,,,,,,,,,,,,,,3.661926918227717,,,,,,,,,,,,,,,,,4.652164284586686,,,,,,,,,,,,,4.299904373574235,,,4.439432855275418,,3.6419110430339363,,,,,,,,,,,,,,,,
,,,,,,,,,,5.305728833118704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.519415037998355,,,,,,,,,,,,5.83357428863565,,,,5.721897362110475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.030955642453728,,,,,,,,,,,,,,,,,5.341575513586663,,,,,,,,,,,,,5.4418332972572125,,,,,,,,,,,,,,,,,,,,,
4.948579134422261,,,,,4.775520247592227,,,,,,,,,,,,,,,,,,,,,4.433833900777744,,,,,,,,,,,,,,,4.684357238763163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.612774697794914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.913181249590188,,,,,,,,,,,,,,,,,,,,,,,,,3.8019644792123786,3.451429714267233,,,,,,,,,,,,,,,3.978125646734086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.658612776995159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.134633472417156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.795665885864609,,,,,,,,,,,,5.233085833225393,,,,4.100099422654983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.139837522077763,,,,,,,,,,,,,,,,,,,3.801646706512034,,,,,,,,,,,,,,,,,5.017303272567644,,,,,,,,,,,,,5.20618742014057,,,,,3.1158606228944343,,,,,,,,,,,,,,,,
3.1975450006386166,,,,,4.249076853252197,,,,,,,,,,,3.9104722266619043,,,,,,,,,3.520643183277917,3.5300561327369415,,,,,,,,,,,,,,,3.6703769757114353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.744377486112344,,,,,3.4119675955189313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2897360421341095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.665242054279874,,,,,4.210978473498656,,,,,,,,,,,,,,,,,,,,3.9766643836859683,3.7486562893522573,,,,,,,,,,,,,,,4.036347906229206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.460644493547426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.630250443725706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.956979246068504,,,,,3.973872667537076,,,,,,,,,,,,,,,,,,,,,3.6478821485513757,,,,,,,,,,,,,,,3.601853150090825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64724744507798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.970895230323359,,,,,,,,,,,,,,,,,,,3.5688792407158663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.884422450193499,,,,,5.015477263427083,,,,,,,,,,,,,,,,,,,,4.475721372390253,4.253688092605556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.911498379949202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6673135777043235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8778165199062187,,,,,4.186968935620828,,,,,,,,,,,,,,,,,,,,3.95579654609534,3.6462946823786786,,,,,,,,,,,,,,,3.5300107940877674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004409652307651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0950077532002602,,,,,3.6510008520902093,,,,,,,,,,,,,,,,,,,,3.5422272403107793,3.202258003401002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3514693255778005,,,,,4.301321901108554,,,,,,,,,,,3.937245996839694,,,,,,,,,3.6080237918928724,3.5776756061611983,,,,,,,,,,,,2.915877858008466,,,3.442758486328928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.027612258076069,,,,,3.60615538433026,,,,,,,,,,,,,,,,,,,,3.918938504378628,,,,,,,,,,,,,,,,,,,3.7646297823064683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.090830445505947,,,,,4.481083223288166,,,,,,,,,,,,,,,,,,,,4.007338976960191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8512114717873076,,,,,,,,,4.093042542669699,,,,,,,,,,,,,,,,3.6316804168196986,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7174812158123394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.637715038232757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.477283716825494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.788407726774518,,,,,,,,,,,,,4.920063905388572,,,,,3.518638773457225,,,,,,,,,,,,,,,,
3.6093931135897392,,,,,3.360428355191776,,,,,,,,,,,,,,,,,,,,3.705658829713052,3.3982824402283667,,,,,,,,,,,,,,,3.596758215674726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.427779360469504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.66857378231845,,,,,4.995573457025417,,,,,,,,,,,,,,,,,,,,3.890975003543435,3.7330244968549375,,,,,,,,,,,,,,,3.6937087436735854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.260089900041279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.013548127110808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.029831755133659,,,,,3.3257246495448722,,,,,,,,,,,,,,,,,,,,3.3852204291780783,,,,,,,,,,,,,,,,3.46652849044492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1947548152228586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.319877420988157,,,,,,,,,,,,,,,,,,,,,,,,,3.360520186393371,3.3086957693152037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3487874877129133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2031733925625296,,,,,3.897696555968443,,,,,,,,,,,,,,,,,,,,3.5139107481326954,2.965243056527226,,,,,,,,,,,,,,,3.267730607156595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4990882489024253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.312663817578561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.276577244373933,,,,,4.91835387996271,,,,,,,,,,,,,,,,,,,,3.701578064155731,4.256539974610893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.132181480752005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.598395125226063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4255088020218603,,,,,,,,,,,,,,,,,,,,,,,,,3.3326158182752343,,,,,,,,,,,,,,,,3.315551182061812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.471588960506022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1494122431596527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.397667888461893,,,,,4.278416694419634,,,,,,,,,,,,,,,,,,,,3.5176159627550794,,,,,,,,,,,,,,,,4.093456455534119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08983944033969,,,,,,,,,,,,,,4.247562598496968,,,,,,,,,,,,,,,,,,,,4.346075865500694,,,,,,,,,,,,,,,,,,,3.6888521370338743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69871943825086,,,,
,,,,,,,,,,5.418078220634314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.048569487650477,,,,,,,,,,,,5.872060693513444,,,,5.201843494571015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.517693197748285,,,,,,,,,,,,,,,,,,,4.51730056260875,,,,,,,,,,,,,,,,,5.138607925999746,,,,,,,,,,,,,5.213512434040238,,,,,3.9321451568305283,,,,,,,,,,,,,,,,
5.587423840871557,,,,,5.37679515346644,,,,,,,,,,,,,,,,,,,,4.34984306062153,4.248697290127582,,,,,,,,,,,,,,,4.641589288977301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8488728526166565,,,,,,,,,4.422313821742459,,,,,,,,,,,,,,,,6.467985661430993,,,,,,,,,6.3792023034096115,,,,,,,,,,,,,,,,,,,4.197119407360482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.20532262372374,,,,,3.661952320176193,,,,,,,,,,,,,,,,,,,,3.3286946717085253,3.316017840265518,,,,,,,,,,,,,,,3.431393795638247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.846216594207613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.516256008465006,,,,,4.044625794127393,,,,,,,,,,,,,,,,,,,,3.720865675784762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.657036157688288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.255654186031452,,,,,3.941200349931044,,,,,,,,,,,,,,,,,,,,3.5663382234076035,,,,,,,,,,,,,,,,3.4767509254899855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.660797372379834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.7044624914795525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.625834218167524,,,,5.401835308459959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.177446074041189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.110041481346224,,,,,,,,,,,,,,,,
3.813550094416263,,,,,3.8750011870981655,,,,,,,,,,,,,,,,,,,,3.4265604896418598,3.476952679449339,,,,,,,,,,,,,,,3.52871147810718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.614411288324478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.555611778192892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.421772523650694,,,,,,,,,,,,4.723560297269413,,,,4.234987834974555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6774421588424624,,,,,,,,,,,,,,,,,4.940113944632691,,,,,,,,,,,,,3.995418629506184,,,,,3.4813463488094403,,,,,,,,,,,,,,,,
,,,,,,,,,,5.553481645302956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.927493449035585,,,,,,,,,,,,5.960337330930468,,,,4.310384568528385,,,,,,,,,,,6.2529484817820915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.299985421348386,,,,,,,,,,,,,,,,,5.048988903454148,,,,,,,,,,,,,5.105127135356087,,,,,3.504213940668014,,,,,,,,,,,,,,,,
4.744541472076503,,,,,4.722886864878577,,,,,,,,,,,,,,,,,,,,4.25179628733562,4.188714668809646,,,,,,,,,,,,,,,4.3976323152243175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4915494280970645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.703062478766403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.116384055276362,,,,5.266859614826373,,,,,,,,,,,6.222603556607137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.968909144493906,,,,,,,,,,,,,,,,,,,4.178103094155935,,,,,,,,,,,,,,,,,5.791636873607436,,,,,,,,,,,,,4.857544938782181,,,,,3.6858392078374234,,,,,,,,,,,,,,,,
4.532172862096839,,,,,4.663190642382449,,,,,,,,,,,,,,,,,,,,4.291428085427731,4.33617460056808,,,,,,,,,,,,,,,4.273677948634371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.734049047559449,,,,,,,,,4.210075360041495,,,,,4.2716270943140415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.944895562609406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.014561701424665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1929248836763495,,,,,,,,,,,,5.502607685771628,,,,4.494060718227003,,,,,,,,,,,6.3427798793518875,,3.9309507610702226,,,,,,,,,,,,,,,,3.799287552279649,,,,,,,,,,,,,,,,,,,5.05381376762898,,,,,,,,,,,,,,,,,,,3.8906232627055477,,,,,,,,,,,,,,,,,4.9023644778526085,,,,,,,,,,,,,4.5744375342785455,,,,,3.4136481850327973,,,,,,,4.7835614918519935,,,,,,,,,
4.004997907816018,,,,,3.856945413409489,,,,,,,,,,,,,,,,,,,,3.4650860323840336,,,,,,,,,,,,,,,,3.973145473002529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7022705154126854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.053609084032214,,,,,3.5850214497752013,,,,,,,,,,,,,,,,,,,,3.3336963977393106,,,,,,,,,,,,,,,,3.9394898108468763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6573753012841737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.434311807945481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.450613966037917,,,,,4.83488078746349,,,,,,,,,,,4.48987742658925,,,,,,,,,3.8224875391186286,4.509495863815048,,,,,,,,,,,,,,,4.143495967431442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.20136967040296,,,,,,,,,4.56154693539408,,,,,3.997542248662771,,,,,,,,,,,,,,,,,,,,5.326599455222186,,,,,,,,,,,,,,,,,,,3.863797988427836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.674693979124291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.340863333024718,,,,,,,,,,,,5.891703351323308,,,,5.338193807471182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.208372035572437,,,,,,,,,,,,,,,,,,,4.7374224583473765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.461578038569138,,,,,,,,,,,,,,,,,,,,,
,,,,,4.51865599772467,,,,,,,,,,,4.618636336279686,,,,,,,,,3.886510447977069,3.695716468087761,,,,,,,,,,,,,,,4.248542224954136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83304506648655,,,,,,,,,4.496466182829745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.871053781397857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.670246111489106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41046977041579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.596070968178858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.477074273347025,,,,,,,,,,,,,,,,
3.3209015640233166,,,,,4.171468441936495,,,,,,,,,,,,,,,,,,,,3.3686898067077053,3.090108075339378,,,,,,,,,,,,,,,3.4721997967052958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7631325743934707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.406579973213266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.115294123235047,,,,,4.644906041175453,,,,,,,,,,,,,,,,,,,,3.8053103819569674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5336460924112933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.576128870549849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0740289474357665,,,,,4.314044235970078,,,,,,,,,,,,,,,,,,,,3.6931630572257252,,,,,,,,,,,,,,,,3.9450753902898827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92062765198569,,,,,,,,,4.268129867829854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45520036874735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.492661493409668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.904357101433058,,,,,,,,,,,,5.710813637512188,,,,5.205329351982798,,,,,,,,,,,,,4.276888467328134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.018382396979078,,,,,,,,,,,,,,,,,,,4.299541615986865,,,,,,,,,,,,,,,,,5.069913322347371,,,,,,,,,,,,,5.026895439396874,,,,,3.8800042060047364,,,,,,,,,,,,,,,,
4.964179865864045,,,,,4.229604666031116,,,,,,,,,,,,,,,,,,,,3.902037693336482,,,,,,,,,,,,,,,,4.276071756139239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.218222985649236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.634262826164512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
