event_ID,location_latitude,location_longitude,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees),direction_snr(degrees),duration(sec),params_std_deviation,velocity(m/s),number_of_stations
3174978,46.20710941855237,-122.19070710333924,2500.0,2021-11-04T11:49:06.975000Z,121.69584267939102,121.24269724723278,122.91704865540862,14.793749999999996,"0.110695885,0.069635597,0.066554486",244.09475112840474,8
3174648,46.19721541400676,-122.19331470037929,1100.0,2021-10-29T18:10:23.325000Z,106.95320402996994,114.86099493272961,104.65716143118016,10.364285714285716,"0.226767887,0.1951754,0.130374628",190.895469102529,7
3171248,46.218815314402484,-122.20494414245113,3100.0,2021-09-20T08:55:14.225000Z,169.10124065300516,187.08302396861174,170.99674451152245,20.075000000000003,"0.241396402,0.956406399,0.179328952",53.58042796818396,10
3171388,46.22239677538404,-122.18290476046184,3000.0,2021-09-18T12:17:23.384999Z,26.947954980706115,28.65529623453893,26.757934096635264,24.877140857142845,"0.590241542,0.5759905,0.430851675",164.57575108860917,7
3170843,46.21429175383559,-122.17384781021687,2000.0,2021-09-16T12:07:49.625000Z,108.87550931932962,110.47500670778791,108.31925430029864,32.9375,"0.387478933,0.410507458,0.273876982",148.01599010138554,8
3173138,46.208023037455014,-122.21014256159327,2000.0,2021-10-08T10:04:51.175000Z,-7.200756705502373,291.1147055184385,19.916775099334732,28.266666666666655,"0.299030726,0.979734916,0.196726095",40.86673973675224,6
3170383,46.20710941855237,-122.19070710333924,1300.0,2021-09-10T14:44:36.800000Z,138.18274752506818,138.1827475250682,138.18274752506818,25.88999999999998,"inf,inf,inf",166.9826970989431,5
3172133,46.19901367903942,-122.19201619798804,2100.0,2021-09-30T17:09:32.000000Z,102.79463791755633,105.34216069505024,102.37975570897599,28.350000000000012,"0.116751561,0.150866389,0.066954638",153.55128159007037,5
3171833,46.215215868154985,-122.20365325300658,3400.0,2021-09-28T02:12:23.225000Z,135.7212009926211,-200.169978593373,123.30343119515229,70.29444444444445,"0.222745166,0.321483483,0.159544988",163.0985422641688,9
3171768,46.22150868263071,-122.19716364625353,3700.0,2021-09-27T14:35:24.950000Z,109.17160712863141,124.7927496022062,112.47200174957223,17.900000000000006,"0.297632714,1.205312618,0.218650934",50.03719971125008,11
3170983,46.198999087709474,-122.17517358952823,1800.0,2021-09-03T21:29:33.075000Z,122.81285655231211,126.40869657257787,120.90321231714842,99.44285714285715,"0.449404578,0.413895587,0.340987314",173.62552500166018,7
3184793,46.19451014818719,-122.18554619609958,2000.0,2021-08-11T10:42:26.200000Z,127.64639743943788,127.6463974394379,127.6463974394379,64.96000000000001,"inf,inf,inf",92.34805646037586,5
3168893,46.20081398291508,-122.19330886659432,2300.0,2021-08-25T05:10:36.850000Z,119.86429346494087,115.5097383352063,119.32508283246823,69.75625,"0.306130274,0.15908194,0.160819872",212.9909607032403,8
3168083,46.208898728108686,-122.17904173969274,1500.0,2021-08-19T12:42:55.000000Z,-8.683177974233338,-8.683177974233299,-8.683177974233285,17.389999999999993,"inf,inf,inf",175.52722115602285,5
3165013,46.19091481039816,-122.1894387209672,2200.0,2021-07-18T08:03:00.650000Z,143.1533843993042,501.21338736872605,139.20694984063954,58.449999999999996,"0.390961023,0.497074795,0.220289112",73.30573300169887,6
3166703,46.201703918623615,-122.18164656844772,700.0,2021-08-02T06:53:28.000000Z,104.18479453622213,104.18479453622216,104.18479453622213,18.999999999999993,"inf,inf,inf",93.7761378688396,5
3165723,46.19990800245106,-122.1855366853084,800.0,2021-07-28T11:47:31.950000Z,134.81599552539365,136.7336121562126,130.04502748987696,76.33333333333336,"0.251943775,0.423563209,0.158440819",75.4353616629922,6
3165718,46.20801692525881,-122.20107197923133,2900.0,2021-07-28T06:49:16.675000Z,156.52877925645748,170.10426864843816,127.96046894898133,45.834999999999994,"0.368335333,1.243638932,0.276399956",52.01158752981462,10
3160648,46.201719435279685,-122.20108130319439,1100.0,2021-05-29T19:26:29.000000Z,107.52309638175355,107.52309638175353,107.52309638175355,47.124999999999986,"inf,inf,inf",249.60974987600827,4
3162218,46.2008159783956,-122.19590012253381,1400.0,2021-06-14T23:20:42.000000Z,118.73533875269366,119.33118661524625,117.32070947871392,30.200000000000006,"0.589914281,0.121485076,0.209404284",359.59180463426577,5
3158158,46.20801692525881,-122.20107197923133,1900.0,2021-05-11T07:55:48.725000Z,18.880523379423966,21.259683377326546,11.830558485931972,27.608333333333345,"0.165456141,0.290638002,0.136703258",146.63079727538113,6
3161333,46.199912286773845,-122.19071911166111,400.0,2021-06-07T08:41:44.000000Z,85.49239047495438,95.9238850578868,78.21771152136846,10.210000000000003,"1.048957791,1.560860575,0.589163218",145.8102136161268,5
3160773,46.2053249280618,-122.21144184809017,2300.0,2021-06-06T02:37:37.675000Z,32.39440273616422,34.9617488620108,30.050922420055464,40.17999999999999,"0.225171998,0.42903793,0.177164924",123.38925895761412,5
3153978,46.214306541227025,-122.19069509091563,2600.0,2021-03-15T16:49:00.475000Z,30.25063333568354,26.23078193190578,9.566574215598656,18.38125000000001,"0.294898587,0.752516431,0.242059005",86.41975302654767,8
3145398,46.198119934793766,-122.19979106516058,1400.0,2020-11-18T07:54:24.000000Z,2.4546176460413673,-5.559274567815434,3.0211281224786815,47.10000000000001,"0.146066585,0.763147217,0.074553715",45.60209238676911,5
3144648,46.20891275049839,-122.19588737344377,2400.0,2020-11-07T02:51:14.000000Z,72.48672146304015,71.5389332127698,81.82772167598179,17.357142857142858,"0.404142566,1.124233484,0.310302102",65.4292003823642,7
3142078,46.20081398291508,-122.19330886659432,2000.0,2020-10-07T21:18:17.450000Z,22.017619170792567,26.143717056989043,31.393022333770578,18.699999999999992,"0.522397588,0.87705512,0.381284629",112.98924945667414,8
3141503,46.19091481039816,-122.1894387209672,3200.0,2020-10-01T17:04:24.950000Z,50.12531679462188,48.87017164016649,48.904485279265764,10.43333333333333,"0.209840604,0.42201505,0.164403727",148.27276858768914,9
3141463,46.19451014818719,-122.18554619609958,1000.0,2020-10-01T07:19:47.425000Z,85.65048323398462,63.07233296298848,74.20595744305899,23.374999999999986,"0.521695434,1.566646007,0.549589607",142.31167975975453,6
3141368,46.18823007101468,-122.20887326855076,1600.0,2020-09-30T02:58:02.525479Z,87.00402001852282,92.54069482947443,79.02283818680759,30.760958,"0.40919267,0.635228796,0.31052003",142.95619103474752,5
3141258,46.201703918623615,-122.18164656844772,1200.0,2020-09-29T00:47:35.775000Z,79.86299784628139,82.87871838303091,77.5758598502366,34.383333333333326,"0.24428809,0.259487302,0.130162703",92.10112876478908,6
3143593,46.19901766983138,-122.19719854076376,1100.0,2020-10-26T22:40:57.625000Z,127.77779470166779,127.77779470166779,127.77779470166779,32.720000000000006,"inf,inf,inf",385.75875444046835,5
3140718,46.19722214084754,-122.20238350513236,800.0,2020-09-22T07:27:23.000000Z,140.71924212924048,140.71924212924048,140.71924212924048,86.42500000000001,"inf,inf,inf",257.43352737501067,4
3143408,46.20531418654183,-122.19589304031072,2000.0,2020-10-24T11:11:48.925000Z,28.817410168951614,36.154663050254136,31.84392328589644,23.21111111111111,"0.189695147,0.514137574,0.148261079",94.6634612755458,9
3140528,46.19360939771478,-122.18425232247594,900.0,2020-09-19T19:38:07.525000Z,121.41817228710723,109.5420790599007,114.59696882144635,11.778571428571414,"0.611165537,1.11606812,0.377451612",80.0588761012652,7
3140508,46.20533159749052,-122.2231034575749,1000.0,2020-09-19T15:45:58.626305Z,45.73853768788744,33.050529918233174,45.415711549224056,46.81927666666667,"0.519389045,0.795143183,0.444038602",137.89222907350944,6
3140463,46.19541909953332,-122.19720412043038,1500.0,2020-09-19T06:58:42.000000Z,115.11719255840325,101.72451292467437,108.59781945021749,20.80714285714286,"0.390346752,0.533990709,0.233661461",121.55142292194058,7
3140438,46.20531612353704,-122.19848450784401,1600.0,2020-09-19T02:58:48.850000Z,213.62712147270338,213.62712147270332,213.62712147270335,77.5125,"inf,inf,inf",146.7399528773608,4
3139803,46.20262835797905,-122.21533234906845,2800.0,2020-09-15T05:30:50.450000Z,48.980636151958194,22.747178131423553,36.47438003357085,21.08749999999999,"0.511542463,1.721070826,0.39865592",76.25288933247668,4
3139773,46.19452041751938,-122.19850099533468,800.0,2020-09-15T03:09:48.000000Z,130.70929510052142,130.70929510052142,130.70929510052142,35.375,"inf,inf,inf",359.6678330789066,4
3139638,46.201703918623615,-122.18164656844772,2700.0,2020-09-13T20:02:59.050000Z,84.29320579288476,85.33430106220418,84.2077711285774,14.756250000000005,"0.343540935,0.393265409,0.226009169",149.82162530550318,8
3139398,46.21431884815672,-122.20754237989586,3100.0,2020-09-11T11:43:51.000000Z,17.116299073316267,17.937030367529463,10.78397521760724,29.964999999999996,"0.360435441,1.270453197,0.266802781",49.34830175945646,10
3139393,46.19362623172857,-122.20627512385525,1400.0,2020-09-11T11:29:27.350000Z,124.8641884417811,125.57135111276926,129.94059248705565,42.221428571428575,"0.582812101,0.380184035,0.324679642",171.52988865577134,7
3139388,46.20259642893904,-122.17387090204362,1900.0,2020-09-11T09:49:05.000000Z,60.408846375550226,48.48905242969312,72.66303556304321,18.14374999999999,"0.262242762,0.578292182,0.192584202",74.57956749020411,8
3139263,46.200817915185624,-122.1984913786581,1600.0,2020-09-10T18:19:38.400000Z,106.49531402802604,108.71559825459765,97.53661166885936,43.908333333333324,"0.725704593,0.8188422,0.370972503",122.3975155371901,6
3141918,46.20799051001526,-122.16997285732683,3100.0,2020-10-06T04:57:26.450052Z,45.844218015848455,46.14938965539987,32.025179942696916,47.43760399999999,"0.276276114,0.62314323,0.225912677",87.58445678496084,8
3141873,46.19091481039816,-122.1894387209672,1100.0,2020-10-05T19:52:12.000000Z,37.30378760545341,37.30378760545109,37.30378760544817,36.97499999999999,"inf,inf,inf",30.109559748363388,4
3141203,46.203518718842076,-122.20107863948922,1700.0,2020-09-28T20:46:17.150000Z,43.35276661316415,28.767762884028645,38.449320937871136,46.13125000000001,"0.349764497,0.559251658,0.273773357",139.70095417436903,8
3141123,46.1981098113083,-122.18683542008147,3400.0,2020-09-27T22:18:23.800000Z,44.53215016068878,42.94217995074234,51.73296540051684,13.50454545454545,"0.343494964,0.626683917,0.27886904",171.76837843416217,11
3141113,46.19541302582804,-122.18943111379427,2400.0,2020-09-27T20:50:03.609998Z,74.18555873857795,75.27077516829155,71.34765809467393,56.563745999999995,"0.158281847,0.237894704,0.112385526",150.04023129748353,8
3141238,46.21970743786794,-122.19457429493154,2400.0,2020-09-27T15:44:21.375000Z,40.610838006976095,39.13658186657407,41.427153795294515,12.775000000000006,"0.323301716,0.155841292,0.156186846",209.3322172090838,6
3141348,46.19452673315989,-122.20756935750578,1300.0,2020-09-25T21:50:56.175171Z,127.7194129900015,127.62293036053069,128.08997202580574,43.15867533333334,"0.289039222,0.130582864,0.122672527",245.57421960484552,6
3137763,46.20531013646124,-122.19071010580417,3300.0,2020-08-23T06:00:31.425000Z,43.981458070211524,52.76403242856027,33.3901142887163,37.404999999999994,"0.344706169,0.809800365,0.272658957",91.63785358381365,10
3140273,46.196297696637,-122.17258780937671,3800.0,2020-09-17T22:08:26.575000Z,31.505084391613238,40.114031589143266,38.61210582044684,57.720000000000006,"0.337312768,0.843520916,0.21971763",64.5008167282552,10
3140053,46.19180315822309,-122.17648303790166,1800.0,2020-09-17T09:56:30.350008Z,32.489756300084885,49.90997702133288,22.49280260113797,89.20715885714286,"0.200309149,1.663470651,0.160966464",22.5284517655357,7
3139893,46.19182428236268,-122.20239136638465,1800.0,2020-09-16T15:11:10.500000Z,93.71861835131259,94.34123098316942,99.65194540300313,38.1875,"0.421627098,0.929396984,0.283707702",78.49652874491308,8
3137638,46.20979231469632,-122.17256085467207,4500.0,2020-08-21T11:14:05.000000Z,51.41266429308075,57.2786883338266,60.988596943681905,16.00909090909091,"0.305255063,0.759977674,0.218366637",70.65853820966032,11
3137353,46.206220350567506,-122.20496190882909,1900.0,2020-08-19T16:05:38.000000Z,37.168852849863946,29.083600569107613,-22.591524749041213,38.5375,"0.330916053,1.377260713,0.262738549",49.33872212532986,8
3137388,46.17833872797427,-122.21665711373697,7800.0,2020-08-19T04:44:31.250000Z,18.801968925567085,14.999609940289217,18.708640182033744,36.342857142857135,"2.142217467,0.207871723,1.859527523",1285.034046007371,7
3138868,46.195400518985956,-122.17518060637552,1600.0,2020-09-07T03:53:45.950012Z,29.830216329422786,10.474783426355517,35.60376809668766,56.250023999999996,"0.169455832,0.683135747,0.118041029",47.23066333326511,5
3138793,46.206220350567506,-122.20496190882909,2300.0,2020-09-06T09:02:38.700000Z,49.62407790157719,80.81369062256357,39.554744166072844,58.307142857142864,"0.126357413,1.295040514,0.100450328",19.727106155866803,7
3138783,46.20891275049839,-122.19588737344377,3200.0,2020-09-06T06:59:23.000000Z,29.542317834074833,34.11384291115887,45.986921585085305,23.075,"0.343922068,1.44182617,0.235304862",44.22042901719157,10
3138623,46.190027657472825,-122.20628011046344,1600.0,2020-09-04T04:08:50.000000Z,88.54878358232276,98.61383947896483,68.86178752072139,31.637499999999996,"0.858436414,1.229231786,0.678391229",139.85118935415449,4
3138708,46.22691463878014,-122.2088214409533,4400.0,2020-09-03T10:26:32.950029Z,318.9745373649932,-29.88368757791436,668.5932340259361,26.918239818181817,"0.414787801,0.900202625,0.376379143",162.08079555093076,11
3140093,46.20530016534055,-122.17904850609654,1300.0,2020-09-01T22:23:56.000000Z,231.5110494123649,226.7977123873039,232.6517045011717,58.54,"0.15880975,0.341713423,0.111168403",78.22298568463371,5
3135908,46.19360713850995,-122.1816614055963,1700.0,2020-08-05T09:22:45.450084Z,170.62003323069897,107.3445031324852,156.71616336710383,19.564453714285715,"0.335431235,2.171638738,0.249945861",31.10512155423426,7
3138563,46.20620766444779,-122.18811709535437,3200.0,2020-08-29T03:02:15.550000Z,29.758935085841607,30.24388581566431,31.098264467489848,11.90555555555555,"0.465525308,0.460648524,0.345767703",211.36957545773757,9
3137863,46.20531612353704,-122.19848450784401,1700.0,2020-08-25T09:15:16.025000Z,53.5371827800713,56.85806711103812,80.2653556535827,18.12222222222222,"0.426347942,1.196726908,0.327630266",70.69837506602885,9
3134053,46.18912255682928,-122.19850923591392,1600.0,2020-07-19T21:11:36.000000Z,25.1106092764309,86.34298263070569,23.81092996151159,26.319999999999993,"0.708361692,1.650399698,0.539999242",92.8384525235982,5
3134348,46.19452041751938,-122.19850099533468,1400.0,2020-07-18T21:48:29.000000Z,75.74599887603692,88.32832449265193,74.86234633354628,5.675000000000001,"0.309409272,0.837831915,0.233731627",105.1363002762629,8
3137103,46.20979231469632,-122.17256085467207,2400.0,2020-08-17T14:20:06.450002Z,48.196718108205005,93.10690777475081,26.76727411181711,19.188892888888887,"0.582330355,1.323554822,0.488983561",95.15026537402021,9
3137148,46.20981039522856,-122.19329427777328,2800.0,2020-08-16T22:30:00.000000Z,80.80653670083035,62.5385549663044,80.62776818587498,48.80625,"0.551122126,0.756383354,0.379147473",129.58722266123206,8
3137193,46.21609103245502,-122.17384425649047,5600.0,2020-08-16T05:43:52.925000Z,90.10990146131014,173.12899710899492,69.81927406757208,14.576923076923084,"0.403114852,0.687688835,0.306279183",112.39814794427353,13
3137218,46.19990800245106,-122.1855366853084,2000.0,2020-08-15T01:16:59.500000Z,-15.673089102179933,-14.88644973245475,-16.09377515091544,33.664285714285725,"0.252195971,0.678740701,0.188946359",74.14941994538421,7
3137043,46.18462433567575,-122.19851610145166,1400.0,2020-08-14T13:39:23.000000Z,45.043082732140356,126.80080115401542,38.821753547965756,32.887499999999996,"0.987435772,2.440374944,0.688346079",66.45874079379722,4
3136883,46.200817915185624,-122.1984913786581,2000.0,2020-08-12T22:51:59.690000Z,69.96784506388407,98.28353701516222,64.76967956809223,15.885555555555555,"0.341256447,0.829500136,0.257678402",89.1290619304882,9
3136678,46.20260909930659,-122.18812326890948,1800.0,2020-08-11T03:40:52.665000Z,14.629990528259054,11.238979909201317,8.487313109752776,29.11125000000001,"0.472518475,0.476556282,0.34512293",201.28648419222407,8
3133388,46.20531013646124,-122.19071010580417,3200.0,2020-07-06T09:58:00.000000Z,486.9048068863259,127.80912089548082,485.85211442377846,69.05833333333334,"1.54270868,0.154525642,0.356042323",515.8636509302017,6
3132428,46.192717199670774,-122.19332199121007,1200.0,2020-07-05T05:27:45.940000Z,-582.9931000636954,-582.9931000636955,-222.99310006369532,50.455,"inf,inf,inf",461.82072131888464,4
3133148,46.20622208216077,-122.20755341925317,2400.0,2020-07-13T10:53:12.000000Z,39.703816332486234,39.63683068913166,39.20847502029676,33.93749999999999,"0.229907961,0.097599906,0.131694914",259.71192278355915,4
3133038,46.197170996344354,-122.14797071630284,5900.0,2020-07-12T15:47:23.975004Z,-373.3232422372426,-13.323242237242582,-373.3232422372426,71.600008,"inf,inf,inf",774.1717586423459,4
3133078,46.20349970187983,-122.17775619811546,1000.0,2020-07-11T20:18:46.765000Z,136.2110800423251,136.21108004232508,136.21108004232514,90.155,"inf,inf,inf",48.74426870312894,4
3130123,46.19272482799524,-122.20368549436438,1300.0,2020-06-12T02:28:25.000000Z,116.06208609279753,115.71349552351498,116.71039286831808,31.212500000000013,"0.201697774,0.14908121,0.083418095",172.50066420357797,4
3129618,46.198999087709474,-122.17517358952823,1900.0,2020-06-07T15:43:19.015000Z,14.095592463857399,51.85193439751063,16.95796664363025,12.117500000000003,"0.444103095,1.250399894,0.338225783",86.30036941148926,8
3129658,46.19990800245106,-122.1855366853084,1000.0,2020-06-07T05:05:41.015000Z,81.36268131197903,51.18207206802639,92.75308759092239,13.673749999999998,"0.191189852,0.544865703,0.135740494",100.6500620011999,8
3128958,46.197220292249966,-122.19979241783602,1500.0,2020-06-01T06:48:32.000000Z,101.41503025033121,76.1297329431963,136.86201480595653,13.87499999999999,"0.477460216,1.531026874,0.343014917",65.08326834264497,8
3129228,46.20982698617825,-122.21791523330597,5500.0,2020-05-30T23:39:25.875007Z,-29.591564531347224,-42.988413736600364,-29.26938768401246,-0.4583193333333355,"0.689917814,0.480980061,0.479854399",210.85324989891683,6
3130733,46.21429175383559,-122.17384781021687,4800.0,2020-05-30T13:29:23.800141Z,103.05821079827874,123.43469362698686,105.42590108652102,0.6717105714285684,"0.772610309,0.596034133,0.537320227",190.97054626654864,7
3130538,46.22601500065625,-122.20882264732725,5000.0,2020-06-17T07:49:06.455000Z,505.68389621024414,175.0851386581987,503.7273979504248,8.065555555555553,"0.208466897,1.051353978,0.172259689",63.17637077264838,9
3128528,46.19541909953332,-122.19720412043038,700.0,2020-05-27T02:39:11.000000Z,39.72660679298556,-14.102490617957223,47.622700621492875,7.6214285714285825,"0.343472831,3.655321744,0.283830444",30.291605386856585,7
3128203,46.20891275049839,-122.19588737344377,2200.0,2020-05-23T19:28:39.955000Z,25.378348990398646,15.154788481981514,7.391058703155442,14.810000000000002,"0.570549754,0.660684791,0.368774556",124.79306329490521,6
3127553,46.19542551800301,-122.2062726302319,1400.0,2020-05-17T06:39:44.000000Z,126.94263973094581,125.2132203798841,126.66190620563184,24.08749999999999,"0.414376878,0.344856122,0.174782334",154.24981649921023,4
3127163,46.197220292249966,-122.19979241783602,1800.0,2020-05-14T23:33:59.015000Z,136.00538774552442,139.0633607320458,135.0524500729828,19.167499999999997,"1.152226778,0.255334399,0.416596705",323.55604439940333,4
3126203,46.203518718842076,-122.20107863948922,2300.0,2020-05-07T03:00:02.950000Z,-749.4867079883178,-11.83371858309667,294.1343997620322,18.48125,"0.391971163,1.316604069,0.277625587",53.09443052820452,8
3123878,46.21251324950264,-122.1984735114906,1500.0,2020-04-18T09:57:53.685000Z,-9.809548805779055,-13.980320022215608,-9.107886763829766,9.370000000000001,"0.248741328,0.365996554,0.198834223",128.4993764498442,7
3126063,46.21880262451852,-122.18809547960753,2900.0,2020-05-06T03:09:59.000000Z,68.85186399882066,67.68305169616887,66.93378453320985,13.014285714285721,"0.23459266,0.14965805,0.165086117",285.56352472440733,7
3123748,46.218815314402484,-122.20494414245113,2300.0,2020-04-17T01:20:19.005000Z,-52.57561638123862,-58.86235320133743,-49.606221807933345,4.247500000000002,"0.341560407,0.441460031,0.289950156",129.3288588376376,8
3123578,46.21522333172977,-122.2153169541653,1300.0,2020-04-16T02:16:06.730000Z,-17.190078558671345,-15.56130116075764,-19.32130691995207,15.831428571428566,"0.356898494,0.530459408,0.285779186",114.75413900578212,7
3124248,46.212519567819946,-122.20754483345294,1800.0,2020-04-19T15:29:11.805000Z,32.78569641293831,26.708310170103925,31.65785943027574,10.81714285714286,"0.377131742,0.706422177,0.290153991",101.6811650918925,7
3122053,46.20531612353704,-122.19848450784401,2200.0,2020-04-07T18:44:53.705000Z,27.364052985510934,15.758734303381692,63.86218765988875,15.059999999999992,"0.376454719,1.018487926,0.276455724",82.6389479194388,8
3123303,46.221502605192015,-122.18938696015951,2200.0,2020-04-06T10:30:33.485000Z,53.12027126710048,61.07587523310878,52.902609422082726,13.436666666666673,"0.270196468,0.241290399,0.187814946",216.6871674696429,12
3121128,46.19721231100422,-122.18942807047053,600.0,2020-03-20T06:08:12.000000Z,-157.0410038522505,-157.04100385225047,-157.0410038522505,2.310000000000014,"inf,inf,inf",2329.1337915858794,5
3121118,46.19541302582804,-122.18943111379427,1500.0,2020-03-20T04:49:15.000000Z,141.73169818277657,-195.84892945034866,190.5562330730018,2.1666666666666714,"0.979298684,3.04787546,0.755184697",73.38460494527344,6
3118658,46.189130543889235,-122.21016741807483,1300.0,2020-03-19T07:28:50.285000Z,139.02620859758193,139.45659790614388,139.24799831423067,9.869999999999997,"0.315206214,0.123596153,0.1482134",215.89241598070612,4
3121388,46.199916336339626,-122.19590153879707,1100.0,2020-03-28T16:41:49.875000Z,9.472757177545311,17.167588849402925,8.351049702335327,6.381249999999998,"0.31205866,0.657751015,0.228578796",130.7830080481645,8
3117428,46.211616405105865,-122.20236253194747,1700.0,2020-03-10T00:10:28.000000Z,54.94894174415008,54.536300306731874,57.48364185316253,20.508333333333336,"0.347048595,1.226302235,0.276901951",54.07121542584717,6
3117693,46.20351587950342,-122.19719156484074,1500.0,2020-03-06T05:11:16.850000Z,122.91937496966042,124.9631123203795,123.64350350884962,17.070000000000004,"0.323533336,0.08864835,0.098439209",229.93550289970875,5
3119433,46.21432052137106,-122.21013427114663,1800.0,2020-03-21T08:07:22.005000Z,-7.078848917783059,-8.891954778609218,-3.213550612807035,20.899999999999995,"0.535610009,0.582047656,0.385114033",154.2385980117688,5
3116683,46.19453307080708,-122.21793320237171,1000.0,2020-03-04T05:06:00.000817Z,171.05762233936383,169.70343497823825,174.22320451842893,11.55163399999999,"0.400073168,0.383706326,0.215909052",116.60605242424258,5
3114408,46.215215868154985,-122.20365325300658,3400.0,2020-01-29T15:08:26.505000Z,35.56878941907897,36.368024138886895,34.66383162913383,14.224285714285713,"0.190910345,0.189917298,0.11319061",170.4199906585062,7
3112373,46.22059520840528,-122.18031583355103,3900.0,2019-12-21T13:56:23.685000Z,75.92626176365565,56.701589153285155,72.25948245299087,17.832500000000003,"0.541657058,0.323078364,0.311127532",281.40003648601055,8
3111243,46.19449588849006,-122.1700004439013,3900.0,2019-12-08T16:32:25.625126Z,5.927068893208452,7.372477205902376,6.013937255439183,12.344696444444436,"0.47268773,0.953877451,0.294192544",62.53545764399221,9
3107913,46.20531612353704,-122.19848450784401,1400.0,2019-10-25T08:26:18.965000Z,29.469500192020888,41.60829889003132,25.903680394710197,9.5425,"0.635741995,0.9550461,0.45686863",108.6407340071747,8
3107838,46.22959387760792,-122.18289172344788,5900.0,2019-10-24T03:10:21.815000Z,59.92179931319018,63.495046519564774,51.84956561840838,29.362142857142853,"0.310439164,0.411917155,0.200117604",120.41273896799639,14
3106528,46.1954161286991,-122.19331761689831,900.0,2019-09-26T22:24:05.475000Z,85.45966403379697,98.860014943565,56.701298690128944,25.078571428571433,"0.504470462,2.314748511,0.372847974",52.19323257628365,7
3106418,46.18462433567575,-122.19851610145166,1400.0,2019-09-24T10:05:14.826203Z,47.626368991870784,101.5308972294946,59.53883121479074,19.302406,"0.702338253,2.348774944,0.554022955",63.43579616671245,5
3106163,46.19360939771478,-122.18425232247594,4300.0,2019-09-20T11:44:25.415000Z,32.789998010983346,46.54443639662651,5.940632248546854,15.224444444444439,"0.390833754,0.898776739,0.269594404",85.29134481283562,9
3106153,46.208013109722614,-122.19588879025122,1100.0,2019-09-20T08:12:36.065000Z,48.08551462451359,37.111016570044754,47.84409730589695,2.423750000000002,"0.459487475,0.632384188,0.339493416",135.3216688925696,8
