,Volcano_Name,Network,Station,Latitude,Longitude,Elevation,Distance_from_volc
89,Mt_St_Helens,XD,11091,45.953289,-122.362392,165.4,29.4567884690513
90,Mt_St_Helens,XD,11092,45.951206,-122.365526,180.6,29.771465127908215
91,Mt_St_Helens,XD,11093,45.949956,-122.367092,195.9,29.949708768786966
92,Mt_St_Helens,XD,11094,45.9469,-122.369049,183.7,30.321358819784702
93,Mt_St_Helens,XD,11095,45.945936,-122.371909,183.1,30.515838152337565
94,Mt_St_Helens,XD,11096,45.943952,-122.376003,181.7,30.855361015682142
95,Mt_St_Helens,XD,11097,45.940974,-122.379108,185.0,31.259382368518345
96,Mt_St_Helens,XD,11098,45.937885,-122.379642,169.1,31.58427380357638
97,Mt_St_Helens,XD,11099,45.933964,-122.379764,171.3,31.97810969356563
98,Mt_St_Helens,XD,11100,45.931136,-122.37979,158.9,32.260715667357104
99,Mt_St_Helens,XD,11101,45.928808,-122.379723,169.0,32.49079286887283
100,Mt_St_Helens,XD,11102,45.925938,-122.379769,166.5,32.7793559179649
101,Mt_St_Helens,XD,1128,45.8881,-122.672365,101.5,49.96738901142503
102,Mt_St_Helens,XD,1129,45.88996,-122.670346,97.3,49.71241542369047
103,Mt_St_Helens,XD,1130,45.892396,-122.66739,99.6,49.36075873035253
104,Mt_St_Helens,XD,1131,45.89393,-122.666092,116.8,49.171526462659095
105,Mt_St_Helens,XD,1132,45.894976,-122.664788,113.3,49.01858430632979
106,Mt_St_Helens,XD,1133,45.895918,-122.663669,123.3,48.88402033707691
107,Mt_St_Helens,XD,1134,45.896613,-122.662995,126.2,48.79341637541126
108,Mt_St_Helens,XD,1135,45.89871,-122.660234,140.4,48.47846101336438
109,Mt_St_Helens,XD,1136,45.900086,-122.657654,148.8,48.22783718328353
110,Mt_St_Helens,XD,1137,45.901204,-122.656436,163.5,48.074464347333915
111,Mt_St_Helens,XD,1138,45.901901,-122.6557,172.6,47.98019254799364
112,Mt_St_Helens,XD,1139,45.90278,-122.655071,168.5,47.87845810987927
113,Mt_St_Helens,XD,1140,45.903657,-122.653869,174.4,47.74405672660086
114,Mt_St_Helens,XD,1141,45.905897,-122.651002,154.4,47.41243576433544
115,Mt_St_Helens,XD,1142,45.906176,-122.650329,150.9,47.35301703971367
116,Mt_St_Helens,XD,1143,45.906677,-122.649813,146.4,47.28603187152588
117,Mt_St_Helens,XD,1144,45.909758,-122.649986,113.8,47.06676580943036
118,Mt_St_Helens,XD,1145,45.910903,-122.650497,110.3,47.01145763224322
119,Mt_St_Helens,XD,1146,45.911736,-122.650461,94.3,46.947824844888686
120,Mt_St_Helens,XD,1147,45.914748,-122.649575,80.6,46.6746445363005
121,Mt_St_Helens,XD,1148,45.916696,-122.649697,77.3,46.53892425038298
122,Mt_St_Helens,XD,1149,45.925105,-122.649642,72.0,45.925854254688375
123,Mt_St_Helens,XD,1150,45.93992,-122.653092,23.7,45.08721714949796
124,Mt_St_Helens,XD,1151,45.939883,-122.651045,30.5,44.96594586625358
125,Mt_St_Helens,XD,1152,45.940032,-122.649057,30.4,44.83553158969724
126,Mt_St_Helens,XD,1153,45.939841,-122.645993,35.5,44.66418572967419
127,Mt_St_Helens,XD,1154,45.939844,-122.643942,32.6,44.54066377920201
128,Mt_St_Helens,XD,1155,45.939891,-122.640859,42.5,44.35241720304991
129,Mt_St_Helens,XD,1156,45.939712,-122.639106,51.8,44.26009090512888
130,Mt_St_Helens,XD,1157,45.939619,-122.637134,51.6,44.148843518617284
131,Mt_St_Helens,XD,1158,45.939746,-122.63491,53.4,44.00723554488288
132,Mt_St_Helens,XD,1159,45.939932,-122.633977,55.7,43.9384777262259
133,Mt_St_Helens,XD,1160,45.940746,-122.630831,60.8,43.69349703339174
134,Mt_St_Helens,XD,1161,45.94111,-122.628881,61.9,43.551742889239975
135,Mt_St_Helens,XD,1162,45.941911,-122.62721,61.0,43.39547942581319
136,Mt_St_Helens,XD,1163,45.942663,-122.623735,72.0,43.13576358653711
137,Mt_St_Helens,XD,1164,45.942963,-122.621395,66.2,42.97581030788078
138,Mt_St_Helens,XD,1165,45.943905,-122.618839,67.9,42.75721336689156
139,Mt_St_Helens,XD,1166,45.944821,-122.615857,68.1,42.51540094895638
140,Mt_St_Helens,XD,1167,45.945277,-122.614121,66.2,42.38024192511538
141,Mt_St_Helens,XD,1168,45.945962,-122.611861,65.7,42.19778281014281
142,Mt_St_Helens,XD,1169,45.945711,-122.610128,73.7,42.11398308322381
143,Mt_St_Helens,XD,1170,45.945924,-122.60603,79.2,41.858263561772446
144,Mt_St_Helens,XD,1171,45.946119,-122.605072,73.1,41.78804275314989
145,Mt_St_Helens,XD,1172,45.947013,-122.603026,81.5,41.603379200901145
146,Mt_St_Helens,XD,1173,45.947867,-122.599917,83.6,41.35959351819746
147,Mt_St_Helens,XD,1174,45.948596,-122.597756,80.2,41.18035582582613
148,Mt_St_Helens,XD,1175,45.949123,-122.596347,75.1,41.05974330522983
149,Mt_St_Helens,XD,1176,45.950153,-122.593967,78.2,40.845821666731354
150,Mt_St_Helens,XD,1177,45.950589,-122.59276,83.2,40.74366719459292
151,Mt_St_Helens,XD,1178,45.951899,-122.590594,83.9,40.52173330027351
152,Mt_St_Helens,XD,1179,45.95224,-122.589317,84.8,40.422487617493815
153,Mt_St_Helens,XD,1180,45.953733,-122.586744,88.5,40.16348611316968
154,Mt_St_Helens,XD,1181,45.954736,-122.585006,93.9,39.98894168372017
155,Mt_St_Helens,XD,1182,45.955172,-122.584082,105.0,39.90327695426148
156,Mt_St_Helens,XD,1183,45.955957,-122.580997,102.6,39.66655888543681
157,Mt_St_Helens,XD,1184,45.958017,-122.577261,102.6,39.298462605197045
158,Mt_St_Helens,XD,1185,45.957573,-122.575004,119.6,39.20059065548524
159,Mt_St_Helens,XD,1186,45.957274,-122.572,119.0,39.04955536299951
160,Mt_St_Helens,XD,1187,45.957862,-122.568508,120.6,38.80520692412604
161,Mt_St_Helens,XD,1188,45.958042,-122.56602,109.4,38.649247029445334
162,Mt_St_Helens,XD,1189,45.958033,-122.564039,106.6,38.53672969643718
163,Mt_St_Helens,XD,1190,45.958226,-122.562966,104.4,38.46104152053135
164,Mt_St_Helens,XD,1191,45.958917,-122.561056,97.3,38.300287555183516
165,Mt_St_Helens,XD,1192,45.959979,-122.559193,112.0,38.11434960545864
166,Mt_St_Helens,XD,1193,45.961976,-122.556839,144.6,37.83017778452156
167,Mt_St_Helens,XD,1194,45.963867,-122.554327,111.9,37.54499606557767
168,Mt_St_Helens,XD,1195,45.964244,-122.553176,126.5,37.451072665341414
169,Mt_St_Helens,XD,1196,45.965007,-122.552258,125.0,37.341451685294714
170,Mt_St_Helens,XD,1197,45.966209,-122.551327,130.8,37.19817003827831
171,Mt_St_Helens,XD,1198,45.968208,-122.549871,128.9,36.9653183169722
172,Mt_St_Helens,XD,1199,45.970151,-122.549423,117.8,36.79467806576954
173,Mt_St_Helens,XD,1200,45.971946,-122.548705,151.4,36.619986256686495
174,Mt_St_Helens,XD,12001,46.168137,-122.310597,1052.2,9.306052796876012
175,Mt_St_Helens,XD,12002,46.165978,-122.312056,1007.1,9.48245527833756
176,Mt_St_Helens,XD,12003,46.164387,-122.313012,986.2,9.60633742817034
177,Mt_St_Helens,XD,12004,46.165548,-122.316938,954.3,9.855896480063306
178,Mt_St_Helens,XD,12005,46.165233,-122.319015,954.9,10.019131959218617
179,Mt_St_Helens,XD,12006,46.163868,-122.32237,920.9,10.3105735118241
180,Mt_St_Helens,XD,12007,46.163024,-122.325378,915.0,10.559629708798797
181,Mt_St_Helens,XD,12008,46.163152,-122.326327,908.7,10.625229553907369
182,Mt_St_Helens,XD,12009,46.169061,-122.332019,880.6,10.877114806683455
183,Mt_St_Helens,XD,12010,46.160334,-122.331124,793.0,11.072163841315387
184,Mt_St_Helens,XD,12011,46.16029,-122.334053,771.5,11.288279326667572
185,Mt_St_Helens,XD,12012,46.157105,-122.334294,721.5,11.418889222354894
186,Mt_St_Helens,XD,12013,46.155976,-122.335476,697.4,11.546854331978691
187,Mt_St_Helens,XD,12014,46.149626,-122.334824,701.7,11.759437875840495
188,Mt_St_Helens,XD,12015,46.145087,-122.334362,657.4,11.935099920090867
189,Mt_St_Helens,XD,12016,46.141847,-122.334042,675.7,12.072569713217845
190,Mt_St_Helens,XD,12017,46.130959,-122.367941,629.0,14.94960730036596
191,Mt_St_Helens,XD,12018,46.131729,-122.370826,670.8,15.110822416778474
192,Mt_St_Helens,XD,12019,46.132342,-122.374862,707.4,15.36167678180097
193,Mt_St_Helens,XD,1202,45.973853,-122.546612,136.6,36.358059270926056
194,Mt_St_Helens,XD,12020,46.136926,-122.381894,760.8,15.649231539830556
195,Mt_St_Helens,XD,12021,46.139216,-122.386168,795.2,15.858566903033118
196,Mt_St_Helens,XD,12022,46.147277,-122.392743,831.1,16.034738848858208
197,Mt_St_Helens,XD,12023,46.145811,-122.396359,879.7,16.34994637828121
198,Mt_St_Helens,XD,12024,46.145732,-122.397769,893.1,16.45596060170196
199,Mt_St_Helens,XD,12025,46.144886,-122.399849,953.0,16.637445531886364
200,Mt_St_Helens,XD,12026,46.143083,-122.401864,991.0,16.84789228382184
201,Mt_St_Helens,XD,12027,46.11695,-122.38451,495.0,16.80998783429267
202,Mt_St_Helens,XD,12028,46.114805,-122.388416,492.4,17.189551156669328
203,Mt_St_Helens,XD,12029,46.115325,-122.399726,527.2,17.924718760973224
204,Mt_St_Helens,XD,1203,45.974365,-122.544397,137.2,36.19256624590651
205,Mt_St_Helens,XD,12030,46.132107,-122.415409,622.0,18.244785864126683
206,Mt_St_Helens,XD,12031,46.129608,-122.41602,606.7,18.390706806472252
207,Mt_St_Helens,XD,12032,46.128278,-122.417764,590.2,18.570827042665087
208,Mt_St_Helens,XD,12033,46.114681,-122.419803,952.7,19.33437067014082
209,Mt_St_Helens,XD,12034,46.117167,-122.425168,934.4,19.588167519192492
210,Mt_St_Helens,XD,12035,46.118405,-122.429087,989.5,19.80564196499724
211,Mt_St_Helens,XD,12036,46.117504,-122.431237,977.2,19.99787261160026
212,Mt_St_Helens,XD,12037,46.121965,-122.43725,980.5,20.22659822977359
213,Mt_St_Helens,XD,12038,46.122977,-122.440102,974.1,20.387603316811465
214,Mt_St_Helens,XD,12039,46.123533,-122.44304,972.3,20.575034573764672
215,Mt_St_Helens,XD,1204,45.975101,-122.542313,164.8,36.018076947961795
216,Mt_St_Helens,XD,12040,46.124245,-122.447536,941.3,20.869222515484932
217,Mt_St_Helens,XD,12041,46.118746,-122.44559,891.9,20.957527510528053
218,Mt_St_Helens,XD,12042,46.11391,-122.444977,912.6,21.12768125558371
219,Mt_St_Helens,XD,12043,46.113855,-122.448921,884.0,21.40802522706255
220,Mt_St_Helens,XD,12044,46.114836,-122.453006,882.3,21.65337124786807
221,Mt_St_Helens,XD,12045,46.115704,-122.455817,895.2,21.815247333472065
222,Mt_St_Helens,XD,12046,46.114161,-122.458321,899.3,22.059706664699036
223,Mt_St_Helens,XD,12047,46.114227,-122.462926,880.0,22.384180836170334
224,Mt_St_Helens,XD,12048,46.113904,-122.466036,903.9,22.619392423302404
225,Mt_St_Helens,XD,12049,46.112333,-122.471358,921.8,23.06523287265225
226,Mt_St_Helens,XD,1205,45.976759,-122.541878,161.3,35.86998508940087
227,Mt_St_Helens,XD,12050,46.108903,-122.47104,939.4,23.1910120144775
228,Mt_St_Helens,XD,12051,46.101592,-122.469349,837.0,23.406969493259094
229,Mt_St_Helens,XD,12052,46.099701,-122.470435,818.0,23.573007895752188
230,Mt_St_Helens,XD,12053,46.099033,-122.473225,795.1,23.799077078927294
231,Mt_St_Helens,XD,12054,46.100645,-122.494349,491.8,25.205058923168416
232,Mt_St_Helens,XD,12055,46.107829,-122.485194,518.9,24.24226175785281
233,Mt_St_Helens,XD,12056,46.104371,-122.491262,501.4,24.822472176184682
234,Mt_St_Helens,XD,12057,46.105765,-122.488325,511.4,24.55355358554192
235,Mt_St_Helens,XD,12058,46.107145,-122.487,540.2,24.400022627507088
236,Mt_St_Helens,XD,12059,46.103381,-122.49252,513.0,24.954833880968454
237,Mt_St_Helens,XD,1206,45.978335,-122.541196,156.7,35.714050751422306
238,Mt_St_Helens,XD,12060,46.109912,-122.483363,538.4,24.023517392785955
239,Mt_St_Helens,XD,12061,46.105979,-122.501625,593.2,25.492471229097447
240,Mt_St_Helens,XD,12062,46.105296,-122.503066,596.8,25.62390179338884
241,Mt_St_Helens,XD,12063,46.105655,-122.505594,603.2,25.789883244127488
242,Mt_St_Helens,XD,12064,46.108923,-122.511022,601.8,26.04848487043795
243,Mt_St_Helens,XD,12065,46.110966,-122.514114,597.9,26.192953576480495
244,Mt_St_Helens,XD,12066,46.112809,-122.518865,594.1,26.46874270943726
245,Mt_St_Helens,XD,12067,46.112991,-122.521046,598.7,26.620767920768685
246,Mt_St_Helens,XD,12068,46.117787,-122.529788,613.9,27.0915942213089
247,Mt_St_Helens,XD,12069,46.102474,-122.529805,603.0,27.656888411146582
248,Mt_St_Helens,XD,1207,45.978952,-122.540807,152.2,35.646021675040224
249,Mt_St_Helens,XD,12070,46.11621,-122.531039,626.2,27.237008435853227
250,Mt_St_Helens,XD,12071,46.097923,-122.524383,564.4,27.45520472881961
251,Mt_St_Helens,XD,12072,46.095084,-122.52473,548.8,27.60124937503305
252,Mt_St_Helens,XD,12073,46.095541,-122.527048,528.4,27.746365136860323
253,Mt_St_Helens,XD,12074,46.092833,-122.529758,549.7,28.05589909724879
254,Mt_St_Helens,XD,12075,46.090979,-122.531153,575.2,28.23602072228318
255,Mt_St_Helens,XD,12076,46.091677,-122.533507,578.3,28.37223358521211
256,Mt_St_Helens,XD,12077,46.091104,-122.535818,579.5,28.561152670159768
257,Mt_St_Helens,XD,12078,46.090028,-122.537939,581.2,28.758537463892726
258,Mt_St_Helens,XD,12079,46.093041,-122.543423,591.1,29.019510592125915
259,Mt_St_Helens,XD,1208,45.981159,-122.540874,167.5,35.48751967975349
260,Mt_St_Helens,XD,12080,46.094576,-122.546897,601.9,29.20410111474209
261,Mt_St_Helens,XD,12081,46.094091,-122.549531,612.1,29.41275286330949
262,Mt_St_Helens,XD,12082,46.092033,-122.551361,620.1,29.62881027690142
263,Mt_St_Helens,XD,12083,46.087653,-122.55491,647.2,30.06689114123659
264,Mt_St_Helens,XD,1209,45.98365,-122.540157,161.3,35.26357581897491
265,Mt_St_Helens,XD,1210,45.986976,-122.541285,169.2,35.08833052782728
266,Mt_St_Helens,XD,1211,45.988047,-122.540674,163.4,34.97519885340807
267,Mt_St_Helens,XD,1212,45.989197,-122.537581,177.4,34.71035522499107
268,Mt_St_Helens,XD,1213,45.990282,-122.535913,188.2,34.53402891275008
269,Mt_St_Helens,XD,1214,45.991303,-122.533137,186.3,34.29720631058547
270,Mt_St_Helens,XD,1215,45.992466,-122.530913,185.6,34.08258853434145
271,Mt_St_Helens,XD,1216,45.992822,-122.530132,185.7,34.01101161274013
272,Mt_St_Helens,XD,1217,45.993539,-122.524027,167.9,33.6017434615449
273,Mt_St_Helens,XD,1218,45.994109,-122.523153,166.0,33.50921194748014
274,Mt_St_Helens,XD,1219,45.994264,-122.522245,160.0,33.44496310161372
275,Mt_St_Helens,XD,1220,45.995274,-122.51866,170.9,33.162454277337815
276,Mt_St_Helens,XD,1221,45.995442,-122.5176,164.8,33.08855320075917
277,Mt_St_Helens,XD,1222,45.995961,-122.51518,163.0,32.91005609164306
278,Mt_St_Helens,XD,1223,45.99639,-122.51217,155.2,32.704290633066975
279,Mt_St_Helens,XD,1224,45.996819,-122.505754,157.6,32.303293145416625
280,Mt_St_Helens,XD,1225,45.996678,-122.508422,156.6,32.46694277733055
281,Mt_St_Helens,XD,1226,45.998617,-122.502624,166.3,31.9898800119017
282,Mt_St_Helens,XD,1227,45.997962,-122.498142,172.7,31.78326791480001
283,Mt_St_Helens,XD,1228,45.997336,-122.496007,179.0,31.709527990088567
284,Mt_St_Helens,XD,1229,45.997154,-122.492659,190.9,31.534553701591513
285,Mt_St_Helens,XD,1230,45.996919,-122.490676,180.6,31.441198576878076
286,Mt_St_Helens,XD,1231,45.996917,-122.489399,170.0,31.369879762127287
287,Mt_St_Helens,XD,1232,45.996933,-122.480307,199.5,30.8640622221959
288,Mt_St_Helens,XD,1233,45.99693,-122.484333,197.6,31.086790393871123
289,Mt_St_Helens,XD,1234,45.996687,-122.477218,213.7,30.713674056334344
290,Mt_St_Helens,XD,1235,45.996233,-122.473036,229.2,30.521458916851614
291,Mt_St_Helens,XD,1236,45.995165,-122.467641,234.1,30.315481437376324
292,Mt_St_Helens,XD,1237,45.995063,-122.465838,238.2,30.22721813880124
293,Mt_St_Helens,XD,1238,45.995042,-122.465667,240.7,30.219777497509956
294,Mt_St_Helens,XD,1240,45.995185,-122.46082,240.1,29.950707422405443
295,Mt_St_Helens,XD,1241,45.992268,-122.4552,277.0,29.894686711170504
296,Mt_St_Helens,XD,1242,45.994395,-122.458333,239.7,29.883859896015245
297,Mt_St_Helens,XD,1243,45.992861,-122.451954,311.2,29.677783228658758
298,Mt_St_Helens,XD,1244,45.99296,-122.451958,324.8,29.669798890780463
299,Mt_St_Helens,XD,1245,45.993081,-122.44893,342.5,29.503954580196545
300,Mt_St_Helens,XD,1246,45.993354,-122.445878,360.7,29.325116499438604
301,Mt_St_Helens,XD,1247,45.993465,-122.442848,380.9,29.161825941108315
302,Mt_St_Helens,XD,1248,45.993446,-122.439089,386.6,28.97383537121314
303,Mt_St_Helens,XD,1249,45.994388,-122.435752,417.7,28.726960204101353
304,Mt_St_Helens,XD,1250,45.994561,-122.434749,396.9,28.662221406330605
305,Mt_St_Helens,XD,1251,45.99475,-122.430666,414.8,28.44349888601905
306,Mt_St_Helens,XD,1252,45.995005,-122.429967,416.7,28.387184740310303
307,Mt_St_Helens,XD,1253,45.99538,-122.428067,422.3,28.261487564888455
308,Mt_St_Helens,XD,1254,45.996015,-122.424609,441.1,28.03749247098017
309,Mt_St_Helens,XD,1255,45.998024,-122.422757,460.0,27.773985823811447
310,Mt_St_Helens,XD,1256,45.999138,-122.422148,466.9,27.64834322535557
311,Mt_St_Helens,XD,1257,46.001018,-122.422227,466.5,27.49090618128132
312,Mt_St_Helens,XD,1258,46.002997,-122.422103,504.0,27.315658496672786
313,Mt_St_Helens,XD,1259,46.007986,-122.429006,562.0,27.242957146918936
314,Mt_St_Helens,XD,1260,46.009966,-122.426522,587.6,26.950959858603564
315,Mt_St_Helens,XD,1261,46.010502,-122.425004,615.0,26.828669002523
316,Mt_St_Helens,XD,1262,46.014102,-122.428649,659.2,26.718967209896544
317,Mt_St_Helens,XD,1263,46.014189,-122.426593,660.4,26.60492020200293
318,Mt_St_Helens,XD,1264,46.014368,-122.423955,661.7,26.453690383827205
319,Mt_St_Helens,XD,1265,46.014814,-122.421714,692.9,26.301372865221435
320,Mt_St_Helens,XD,1266,46.014964,-122.419941,711.7,26.198000846594
321,Mt_St_Helens,XD,1267,46.016796,-122.413808,767.6,25.73255909816286
322,Mt_St_Helens,XD,1268,46.019947,-122.411803,746.7,25.36686236186609
323,Mt_St_Helens,XD,1269,46.020932,-122.410489,745.9,25.217624080577142
324,Mt_St_Helens,XD,1270,46.027094,-122.415986,820.6,24.994417109858997
325,Mt_St_Helens,XD,1271,46.029843,-122.417433,836.8,24.848901359602557
326,Mt_St_Helens,XD,1272,46.030921,-122.416506,833.9,24.712823008834174
327,Mt_St_Helens,XD,1273,46.032209,-122.416897,834.8,24.630584643465188
328,Mt_St_Helens,XD,1274,46.037083,-122.419837,845.2,24.404846747497686
329,Mt_St_Helens,XD,1275,46.037191,-122.418171,866.2,24.3051072446877
330,Mt_St_Helens,XD,1276,46.038033,-122.416915,879.9,24.170350353818872
331,Mt_St_Helens,XD,1277,46.040156,-122.413844,894.8,23.835824578146568
332,Mt_St_Helens,XD,1278,46.041037,-122.411874,907.4,23.65898976808308
333,Mt_St_Helens,XD,1279,46.042011,-122.410635,929.5,23.51479916520493
334,Mt_St_Helens,XD,1280,46.04316,-122.409893,944.5,23.384070237583206
335,Mt_St_Helens,XD,1281,46.045167,-122.410079,970.2,23.23756205996801
336,Mt_St_Helens,XD,1282,46.047318,-122.40876,996.6,22.99770334146885
337,Mt_St_Helens,XD,1283,46.048293,-122.407367,1014.4,22.845057272507354
338,Mt_St_Helens,XD,1284,46.042832,-122.410051,943.5,23.418433635174132
