event_ID,location_latitude,location_longitude,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees),direction_snr(degrees),duration(sec),params_std_deviation,velocity(m/s),number_of_stations
3170968,46.88593425745456,-121.75993241955184,10900.0,2021-09-17T02:02:26.850000Z,127.46946734503733,261.42721284895663,170.8648982961609,27.905882352941177,"0.236873756,1.70450212,0.207737668",46.25990530057475,17
3173893,46.86527631762692,-121.78360282102835,9400.0,2021-10-17T11:07:04.000000Z,230.1199218486321,187.54163222003965,-20.65541884608758,15.713636363636367,"0.186878446,2.390662251,0.120337041",17.01084196481228,22
3170868,46.864390624107905,-121.79540868995916,10700.0,2021-09-15T19:49:04.800000Z,143.35634726079033,58.343140786210164,167.06726458298007,19.277777777777786,"0.196793169,1.155012786,0.16506895",51.305024941641726,18
3170753,46.86712959177452,-121.83868406307697,7600.0,2021-09-15T06:23:29.000000Z,267.42349698571576,292.9405371673479,242.46576706384855,6.673333333333335,"0.364693523,0.901444736,0.250659365",81.06079899718168,15
3170668,46.871483318026904,-121.72324933819706,5500.0,2021-09-14T11:04:47.000000Z,8.825938043650943,34.99346350135241,41.26424135630658,19.109999999999996,"0.275756697,1.391158948,0.260006893",95.1643368077636,5
3172588,46.871483318026904,-121.72324933819706,5500.0,2021-10-08T23:18:04.000000Z,-209.37403235397565,142.01876167637977,240.7689546764206,16.157142857142865,"0.466655772,1.878562485,0.267804421",37.46270665122791,7
3170593,46.864390624107905,-121.79540868995916,8100.0,2021-09-13T05:19:51.000176Z,226.49458530201977,213.28011169347448,223.91596116825735,8.471185333333336,"0.330922041,1.177388975,0.207825311",43.387950267793975,12
3172538,46.871483318026904,-121.72324933819706,5200.0,2021-10-08T18:01:45.000590Z,107.54214666594366,81.13674409385278,86.6539492710905,8.051179999999997,"0.44237112,1.575209769,0.316533372",75.63151463597397,9
3172523,46.871483318026904,-121.72324933819706,2800.0,2021-10-08T15:16:20.000004Z,325.5044298630752,263.4534554009394,-36.49330843791422,18.46000800000001,"0.393743323,1.188088889,0.289250863",96.0254548585614,5
3172513,46.84094200732091,-121.74958178537258,4200.0,2021-10-08T13:09:46.000000Z,-23.960460746646955,3.450260369366595,-12.402390997472159,28.683333333333323,"0.683900673,0.558659081,0.424252414",197.38768153715705,6
3170513,46.864390624107905,-121.79540868995916,8400.0,2021-09-12T17:23:26.000000Z,319.3225119591565,-14.586588147475666,300.24124724255034,11.783333333333339,"0.219215102,1.183647697,0.187914245",59.796116164210034,15
3170463,46.86527631762692,-121.78360282102835,7600.0,2021-09-12T07:49:31.325006Z,193.25992812971742,246.0626459482546,218.09011160981402,11.52308892307692,"0.163154418,1.459192711,0.099144448",23.55226903862157,13
3172713,46.85532650699887,-121.74429011003014,4900.0,2021-10-07T12:05:27.875000Z,-10.304572312525549,-13.272135681584716,-10.683004787201515,8.893750000000004,"0.135019421,0.238588369,0.081635329",106.96357814282958,8
3172348,46.864390624107905,-121.79540868995916,7200.0,2021-10-06T02:42:41.000000Z,177.90780929183808,179.1443682008471,171.48405970838405,17.0125,"0.262697625,0.515877843,0.17486825",111.73013400726747,12
3172078,46.83638499814331,-121.71420416627465,7000.0,2021-10-01T18:55:49.000000Z,291.38035190452143,6.8226394507817965,316.68340273369046,13.895833333333337,"0.300748706,1.820212493,0.221149506",37.677284063453904,12
3172073,46.86527631762692,-121.78360282102835,6500.0,2021-10-01T18:37:46.000000Z,125.42495556563273,105.9741258911238,132.8461270013602,9.412499999999994,"0.20693144,1.82840248,0.149544766",26.77755472319561,8
3171763,46.84094200732091,-121.74958178537258,6900.0,2021-09-27T10:01:56.025000Z,94.08453582805771,96.96312382692193,84.45896103268514,11.46818181818182,"0.207548179,2.627141697,0.156962746",23.048252013632798,11
3169883,46.864390624107905,-121.79540868995916,6700.0,2021-09-06T02:41:56.550000Z,3.098164091061592,79.53905639197355,206.27183512560018,34.0,"0.424478946,3.963083059,0.287794371",20.50700611270575,10
3169913,46.88593425745456,-121.75993241955184,11200.0,2021-09-05T15:47:23.425000Z,197.8292084728791,-571.9266009657173,210.46624322754136,43.609375,"0.409741367,1.22874172,0.253842434",49.01875097131664,16
3171728,46.864390624107905,-121.79540868995916,7700.0,2021-09-24T23:19:43.975431Z,230.86266369216534,256.5543095168723,235.40108149937237,16.580028666666667,"0.334835464,0.946761006,0.237156634",63.961806228193694,12
3171613,46.864390624107905,-121.79540868995916,8700.0,2021-09-24T05:23:21.000000Z,-22.75870994497224,-2.621528156698246,317.70937737299323,16.40294117647059,"0.299916065,1.358955071,0.218582902",51.347825692442896,17
3169773,46.88593425745456,-121.75993241955184,11400.0,2021-09-01T21:54:19.000077Z,211.63681304888595,198.62103610289506,-561.2583876107409,12.225153999999991,"0.464171128,0.701569039,0.248108371",70.79455194686226,14
3169428,46.864390624107905,-121.79540868995916,6900.0,2021-08-30T06:35:43.000000Z,162.47161784280806,116.20397356831066,182.86755415791,36.51923076923077,"0.364259918,1.474545275,0.264835641",54.95602245062563,13
3169448,46.864390624107905,-121.79540868995916,6900.0,2021-08-29T23:03:25.000000Z,185.25136468420993,196.66715774826503,181.15371001652653,32.345000000000006,"0.422719769,0.536655858,0.269131339",135.5501046079488,10
3169478,46.864390624107905,-121.79540868995916,7200.0,2021-08-29T20:38:21.000000Z,173.59278278881152,202.1065499577726,148.80137367077313,14.733333333333334,"0.369668262,0.751571171,0.245356225",117.26804634721712,12
3169278,46.864390624107905,-121.79540868995916,8100.0,2021-08-28T11:42:15.950000Z,176.0105252556622,183.53292464306068,210.85330144077432,22.90625,"0.210358125,2.01559243,0.143268192",24.452921254753242,16
3167433,46.77089916662328,-121.87418531289696,14900.0,2021-08-16T11:55:11.925000Z,207.2944148620805,195.85370552440975,206.19612221301102,-2.2954545454545636,"0.315704722,0.228803253,0.245354292",184.63430247886762,11
3167473,46.82213864416657,-121.82171894429585,7500.0,2021-08-15T21:14:26.700000Z,194.15806950617207,182.9383840563359,189.38954443693783,7.20416666666667,"0.558811295,0.371836226,0.38272888",207.63395733725972,12
3167553,46.864390624107905,-121.79540868995916,6200.0,2021-08-15T09:15:12.925000Z,61.242686768743965,79.36216114871527,57.8653848477889,25.4,"0.309988822,0.467198727,0.207136539",143.7855868920687,11
3167588,46.864390624107905,-121.79540868995916,7700.0,2021-08-15T03:32:48.000000Z,682.3478328749655,305.82319171430345,220.43679838036283,41.82083333333333,"0.218359438,10.961148122,0.192292358",7.10735514945775,12
3167663,46.864390624107905,-121.79540868995916,7700.0,2021-08-14T16:06:48.525000Z,228.44144444576614,225.85338796979843,225.27119773232047,22.603846153846163,"0.387834738,0.46828722,0.252246925",134.16183890279788,13
3167718,46.86527631762692,-121.78360282102835,6500.0,2021-08-14T02:44:52.000000Z,297.7036699209895,83.01246450839264,253.74855522622696,59.69166666666666,"0.412641597,7.36627269,0.303129592",11.676162079492329,6
3184813,46.849995055199166,-121.79282069906385,6300.0,2021-08-11T14:09:37.825000Z,173.95036876130803,-195.07424296678752,172.52880829752465,15.68846153846154,"0.235134166,0.6298219,0.154289005",88.7293469636546,13
3184808,46.864390624107905,-121.79540868995916,6200.0,2021-08-11T14:00:56.450000Z,223.05733216577062,236.45042939643446,212.5899759146731,31.14545454545455,"0.339509948,1.551912901,0.213230691",38.874846323099995,11
3184803,46.84094200732091,-121.74958178537258,6400.0,2021-08-11T13:19:57.800000Z,72.35264430458217,87.5802960810928,50.465597772872314,32.17142857142857,"0.250446989,0.577749552,0.181632968",94.60522245875974,7
3175798,46.86527631762692,-121.78360282102835,4600.0,2021-08-10T20:58:02.000000Z,243.09581580948404,278.87755736153565,244.34637177800346,34.81666666666667,"0.277434302,2.839634771,0.222965563",32.89010478087906,6
3175763,46.864390624107905,-121.79540868995916,6600.0,2021-08-10T14:25:50.875000Z,161.54438135526289,-566.9880201221165,162.32621659201016,22.854999999999993,"0.260433771,1.210640129,0.168791196",40.23233203564071,10
3174513,46.849995055199166,-121.79282069906385,6000.0,2021-08-09T14:37:27.000000Z,-198.26279448453593,133.91129768209518,142.7559763602687,17.263636363636355,"0.31269037,1.027272023,0.206776514",63.10365509139179,11
3169123,46.83638499814331,-121.71420416627465,6800.0,2021-08-27T11:18:55.000000Z,40.69590590792266,54.37542327318097,43.522095270281596,21.699999999999996,"0.227323711,0.554008126,0.158780572",89.85511938640927,8
3168973,46.88593425745456,-121.75993241955184,7200.0,2021-08-26T15:38:18.800000Z,3.517579967055541,-1.2684191924336354,48.406526252651595,46.9125,"0.233038245,0.9205356,0.166406546",61.057752579784385,8
3174298,46.864390624107905,-121.79540868995916,8900.0,2021-08-06T11:10:26.550000Z,205.9923179490403,192.90452076613056,213.82983991691123,29.25,"0.36767973,0.374102133,0.215387567",135.7155697511154,15
3167178,46.86527631762692,-121.78360282102835,5300.0,2021-08-06T04:09:47.800000Z,291.5934091809805,179.27788021802806,137.00510659138718,24.328571428571426,"0.363164054,5.029812583,0.235718089",16.394706274411515,7
3168588,46.86527631762692,-121.78360282102835,6200.0,2021-08-22T13:13:23.000014Z,-30.28287613584992,-23.53002245431347,260.6257705951936,19.185742285714287,"0.583774816,1.702309952,0.41597465",80.30856748675232,7
3168583,46.86527631762692,-121.78360282102835,5600.0,2021-08-22T07:52:12.875000Z,-30.63433638524296,-29.392007630945443,298.3493870394789,28.156250000000004,"0.632162979,1.224932418,0.405846631",87.87440842023703,8
3168568,46.864390624107905,-121.79540868995916,8600.0,2021-08-22T06:22:54.700000Z,218.3915128947591,223.8541864896077,179.9168261547263,25.21071428571428,"0.431900574,1.475433866,0.279641228",43.84797773928923,14
3168553,46.864390624107905,-121.79540868995916,7400.0,2021-08-22T01:32:26.775000Z,-202.19515465158966,-203.798538324719,147.21921042090372,29.677272727272722,"0.37653382,1.120691314,0.266455317",71.5109946711096,11
3168748,46.849995055199166,-121.79282069906385,5100.0,2021-08-21T18:04:16.000000Z,226.1538462394128,235.71482520452196,244.52448327188978,14.050000000000006,"0.456224247,1.217872137,0.300701594",65.84964639808642,11
3168393,46.864390624107905,-121.79540868995916,8300.0,2021-08-21T14:36:41.000000Z,213.77708698984907,253.44618269092913,225.3146381374961,25.392857142857135,"0.355004609,0.857773619,0.215349399",63.499736089353206,14
3168428,46.864390624107905,-121.79540868995916,7000.0,2021-08-21T01:11:29.007634Z,227.51758079567233,210.2944072650001,230.0854952052579,19.230652615384614,"0.354655436,0.558099064,0.22278018",99.58634207441065,13
3168788,46.88593425745456,-121.75993241955184,4900.0,2021-08-20T20:15:41.000000Z,46.13051466110842,60.94927920337227,58.87657277551639,13.316666666666668,"0.263364151,0.953797983,0.204246232",79.34106042858242,6
3168343,46.84094200732091,-121.74958178537258,4900.0,2021-08-20T01:30:44.650000Z,685.6930411125505,684.8920593966889,1043.8244692836981,33.75,"0.054045302,0.194290332,0.035163662",54.295896919445994,6
3168063,46.84094200732091,-121.74958178537258,5800.0,2021-08-19T16:34:54.000000Z,166.37613241883264,133.00003900545863,154.2187133807099,29.02857142857142,"0.990466785,4.250986344,0.682591704",43.41696914842289,7
3168133,46.88593425745456,-121.75993241955184,12700.0,2021-08-19T03:43:57.850000Z,137.93825381971638,115.10509990665166,136.3522165587564,15.05277777777778,"0.238753391,1.141267196,0.215980287",74.20438222045745,18
3168138,46.86527631762692,-121.78360282102835,7100.0,2021-08-19T01:54:01.000003Z,209.80257762491212,233.33801167078207,211.8442986184468,8.707698307692311,"0.270562564,0.77228091,0.163810272",59.306252610026476,13
3167818,46.85532650699887,-121.74429011003014,4200.0,2021-08-17T13:30:54.000000Z,257.89830237150335,259.5544590570981,260.44043895227924,5.842857142857135,"0.082296292,0.321529958,0.058228597",72.03488801540924,7
3185248,46.8292915313531,-121.78107514404233,5000.0,2021-07-16T12:10:20.280000Z,18.318981276509128,22.327414793011712,-13.866896725115332,75.71,"0.286394813,1.583623827,0.184040293",32.89159690959312,6
3167128,46.864390624107905,-121.79540868995916,7500.0,2021-08-04T22:18:59.925000Z,280.9821863319617,226.5872474072346,276.34468939115925,26.369230769230764,"0.397302638,0.872865829,0.303443751",103.89908429689419,13
3166963,46.864390624107905,-121.79540868995916,7100.0,2021-08-04T17:50:44.475000Z,-197.91728833674748,74.43570490660039,-200.22494889642388,36.804999999999986,"0.416662844,0.939194682,0.300876842",110.1706910967832,10
3166923,46.828458376420954,-121.85185150838498,5500.0,2021-08-04T14:04:59.350000Z,318.9191245488752,-12.265359945921354,-387.24648207758105,0.48125000000000284,"0.335734579,0.553972919,0.290270928",157.59263005039594,8
3166663,46.864390624107905,-121.79540868995916,7000.0,2021-08-02T08:16:49.900000Z,132.07756047623457,136.17879491299405,123.96921630561096,18.665384615384617,"0.235582509,1.4763591,0.18852561",48.30656800769277,13
3166688,46.864390624107905,-121.79540868995916,4200.0,2021-08-02T04:13:35.100000Z,504.0297021078244,171.96450983442892,116.64844876828121,16.290909090909093,"0.176156997,12.526719328,0.130119307",3.9780138908370524,11
3166163,46.864390624107905,-121.79540868995916,8400.0,2021-07-31T12:26:18.000000Z,119.8047757402454,59.196405624279926,151.82145587594155,14.253124999999995,"0.18855933,1.956974501,0.159623776",32.89396035589146,16
3166073,46.864390624107905,-121.79540868995916,6200.0,2021-07-31T00:13:18.250000Z,206.09822373376525,226.6704847920523,207.64617428079433,4.625000000000003,"0.257873572,0.633345671,0.167078677",61.98346924285294,12
3165698,46.864390624107905,-121.79540868995916,6700.0,2021-07-28T13:57:41.000000Z,267.86071230404843,263.1237242466648,226.30476045993677,21.062500000000007,"0.158347666,0.92324023,0.124117668",52.045795411824606,8
3165708,46.864390624107905,-121.79540868995916,6800.0,2021-07-28T02:24:33.550000Z,94.20418156891884,95.89538971254414,100.88866715147608,20.227272727272734,"0.227557593,1.756827184,0.174300344",38.38874511812674,11
3163583,46.89407227125651,-121.79271338758797,5800.0,2021-07-06T08:47:03.950000Z,37.88710816877336,28.27229556427895,58.82233973790517,9.387499999999998,"0.598584779,0.754507744,0.360774926",126.16784183437981,12
3165588,46.849995055199166,-121.79282069906385,5900.0,2021-07-27T05:59:56.725766Z,207.6233550612469,185.31550189158548,207.26742523859645,27.528804727272725,"0.316455587,0.651846724,0.213489476",92.77222786782245,11
3163528,46.864390624107905,-121.79540868995916,5600.0,2021-07-06T05:16:33.450000Z,217.08857423681795,167.9564316893858,208.37109198008514,5.923076923076925,"0.472139166,0.664386364,0.296631217",116.44058415865783,13
3163498,46.864390624107905,-121.79540868995916,5100.0,2021-07-05T12:09:44.225000Z,202.18865313478705,172.6126694482975,221.1538152866003,6.333333333333333,"0.386359887,5.170429132,0.236651555",11.127376040408198,15
3163668,46.88593425745456,-121.75993241955184,4300.0,2021-07-03T14:49:55.400000Z,39.368729441958855,25.40238562523455,40.016120739009004,26.019999999999975,"0.176817645,0.666755934,0.124437984",56.54458896021057,5
3161963,46.871483318026904,-121.72324933819706,5600.0,2021-06-10T18:37:36.501370Z,13.402978022109643,-9.14952367523157,13.157788819230872,60.28131142857142,"0.136282296,0.764589241,0.102673406",47.92954954280331,7
3160618,46.871483318026904,-121.72324933819706,6800.0,2021-06-03T21:22:36.000000Z,182.82036008057023,-570.6523646773462,254.68186739599318,40.44,"0.234637777,26.149813431,0.158973355",1.8787874192281402,5
3160633,46.85532650699887,-121.74429011003014,3100.0,2021-06-03T19:28:24.000256Z,318.14396215402553,-35.49678949360334,-36.6756663795819,-5.439488,"0.704312579,1.350324679,0.476958035",121.05840153096047,5
3161713,46.86527631762692,-121.78360282102835,5500.0,2021-06-03T05:43:49.000000Z,130.17980288290266,121.51468080404887,99.72243948290851,26.056250000000002,"0.167961214,1.416469046,0.123399335",36.25565156111326,8
3162838,46.88593425745456,-121.75993241955184,7700.0,2021-06-23T16:39:49.350000Z,42.981264601477356,41.89077063092553,32.81007947543327,63.21666666666667,"0.372352241,0.498946007,0.219789429",125.04432469949889,6
3161693,46.85532650699887,-121.74429011003014,3800.0,2021-06-02T06:10:39.000000Z,277.85505749838734,273.70270906151956,265.3838273917283,6.750000000000004,"0.33384076,3.946626098,0.235263248",22.704499068516203,6
3160233,46.85532650699887,-121.74429011003014,4900.0,2021-06-01T07:47:24.000000Z,76.17284955252286,93.52728536410713,104.15940564027352,5.971428571428573,"0.254722366,1.18830041,0.182568533",55.318883229710075,7
3160138,46.8454456159047,-121.7535003646526,4200.0,2021-05-31T23:37:53.000000Z,92.32281689034006,85.77171454767269,98.98253683201884,9.933333333333332,"0.175419991,0.790168255,0.131283621",57.507375390073705,6
3160158,46.864390624107905,-121.79540868995916,6500.0,2021-05-31T00:41:04.700699Z,237.1192420182994,259.35071257131534,245.91682837662032,25.462936461538465,"0.29202311,1.276811368,0.188585851",46.05126049398659,13
3161378,46.8634010203363,-121.731148348229,3900.0,2021-05-30T22:12:03.300005Z,99.6393300319479,104.90592667988074,109.35736636354514,18.33334333333333,"0.141842324,0.209236819,0.087794969",146.5882847576347,6
3160693,46.86527631762692,-121.78360282102835,4700.0,2021-05-29T21:51:52.150000Z,-386.64315067939486,8.960327531441555,136.23034589842229,24.322222222222212,"0.342308708,1.230593407,0.21148867",50.31258912444167,9
3162643,46.88593425745456,-121.75993241955184,5100.0,2021-06-21T15:50:40.000033Z,71.09453253864078,58.02637441293287,51.774073808209906,47.870065999999994,"0.347639486,0.91971878,0.248139914",84.74746068250866,5
3162633,46.86527631762692,-121.78360282102835,6000.0,2021-06-21T12:22:31.650006Z,11.974117011103276,6.039990800834087,37.17847694722091,35.668762,"0.29052445,0.379674807,0.17256946",128.21246573680162,8
3159843,46.864390624107905,-121.79540868995916,6200.0,2021-05-28T08:50:10.000000Z,42.429349344026946,-205.89413697945665,97.62776260487466,36.08181818181818,"0.230341855,3.761306751,0.147330564",12.903517860886648,11
3159838,46.864390624107905,-121.79540868995916,5700.0,2021-05-28T07:46:47.000000Z,84.33451447555187,48.78126471524021,106.38662093499546,31.779999999999994,"0.260130017,2.036905013,0.18878939",33.222124903229755,10
3159853,46.86527631762692,-121.78360282102835,6200.0,2021-05-27T23:58:24.000000Z,73.1887099180973,69.96301802462439,96.11657146554724,30.612499999999994,"0.239255953,0.746450553,0.171115564",85.95837757332188,8
3159723,46.86527631762692,-121.78360282102835,4800.0,2021-05-26T23:53:26.000232Z,-10.373329733163432,5.4950265211240374,1046.7216802223134,8.680464000000006,"0.229530397,0.55188848,0.149608594",87.18213256963672,10
3159743,46.864390624107905,-121.79540868995916,5800.0,2021-05-26T11:01:56.000012Z,95.92391949662814,83.61141016041768,274.584148330953,8.340933090909084,"0.337892085,10.268499555,0.252490539",8.14144421267541,11
3159603,46.89407227125651,-121.79271338758797,2900.0,2021-05-26T10:04:40.355000Z,87.81686271071925,73.78177149425885,90.66018856293032,13.869999999999994,"0.282798147,1.114734874,0.23735789",79.17402641689948,5
3159623,46.86527631762692,-121.78360282102835,5700.0,2021-05-26T08:21:57.000000Z,33.12031056026474,65.52736702367113,32.602148510766455,13.305555555555546,"0.262585655,1.341584053,0.18457875",46.69670411616315,9
3159758,46.864390624107905,-121.79540868995916,5600.0,2021-05-26T02:57:24.000000Z,209.61755572320405,193.73159662396233,223.27952467269017,10.984615384615383,"0.297600008,1.265668314,0.184534758",45.1655295484237,13
3159753,46.86527631762692,-121.78360282102835,4900.0,2021-05-26T00:56:18.000000Z,-0.07174623333785793,302.43044525428525,-386.54202284123954,23.24285714285714,"0.187738975,1.561250825,0.130917795",31.987834582054766,7
3159513,46.864390624107905,-121.79540868995916,6900.0,2021-05-25T05:39:23.000000Z,90.0077757550816,101.3409622361721,94.16288966010596,56.039999999999985,"0.369756623,0.74379055,0.269850505",124.95420955881634,10
3162403,46.88593425745456,-121.75993241955184,6500.0,2021-06-17T12:23:17.350100Z,8.71139096166558,5.206768352616431,4.4963283211405205,27.162699999999994,"0.357005699,1.01018213,0.231694278",71.24716282645574,8
3162103,46.88593425745456,-121.75993241955184,5300.0,2021-06-14T14:28:30.008436Z,234.37366209872096,267.0376392725238,247.81035664174118,13.891871999999998,"0.291015717,1.494143259,0.21174357",46.8907977341229,6
3162113,46.864390624107905,-121.79540868995916,7000.0,2021-06-13T01:16:20.000000Z,283.69121120919027,264.29705656624253,252.36040828970914,15.553571428571425,"0.349688243,2.014398693,0.28354015",51.01626475826828,14
3161723,46.86527631762692,-121.78360282102835,7500.0,2021-06-10T12:50:38.275146Z,135.30191363473946,162.1355991437428,135.168581749877,17.470292000000008,"0.376300431,1.035298743,0.262232604",79.71600347883039,10
3161733,46.871483318026904,-121.72324933819706,3400.0,2021-06-10T06:20:45.000000Z,124.75211031162051,124.5375509515314,125.19991344301383,38.412499999999994,"0.007976331,0.050518418,0.006045652",50.32146332240306,4
3161598,46.8292931580685,-121.78238579344595,6000.0,2021-06-09T23:24:38.000000Z,235.6386250761583,259.914724762226,235.3868333145634,12.134999999999991,"0.287586983,0.630950665,0.202161775",121.68204321645003,10
3161623,46.871483318026904,-121.72324933819706,5700.0,2021-06-09T16:50:53.000545Z,-3.3395917226303693,-2.813960217254331,-5.18452412389445,46.28108999999999,"0.0706185,0.439320798,0.061751534",68.03435860074948,5
3161618,46.88593425745456,-121.75993241955184,6000.0,2021-06-09T02:02:25.000005Z,171.56460285318389,173.96949523781154,-192.60871798116628,17.91876,"0.4989995,1.466827632,0.329029112",56.320917871232496,8
3158198,46.88593425745456,-121.75993241955184,5000.0,2021-05-11T18:51:36.000000Z,31.49723618246195,57.26987101984868,-0.19058280249471107,13.78571428571429,"0.433398456,0.775881561,0.332840221",141.79700113851266,7
3158193,46.84725425380947,-121.76005010289964,2900.0,2021-05-11T18:34:43.000000Z,50.012614149546515,40.11278261966144,50.99108134427508,23.810000000000013,"0.845138347,0.946655933,0.610684475",183.10916200805775,5
3158188,46.86527631762692,-121.78360282102835,3300.0,2021-05-11T18:18:08.225000Z,135.84525060593245,74.27405309879285,122.64358464140933,35.52999999999999,"0.536105521,3.139950682,0.347946427",32.558178779381244,5
3158143,46.86527631762692,-121.78360282102835,4800.0,2021-05-11T12:35:58.000000Z,47.0915815358419,62.95098807874074,1.2820685572439825,19.357142857142858,"0.460413341,4.909691643,0.34879136",24.733132110299778,7
3158058,46.84905332957352,-121.76004463410362,2400.0,2021-05-09T13:15:15.700013Z,278.76137644204357,267.8643558520493,267.4736727036475,11.840025999999995,"0.334070228,1.149543958,0.260768067",94.08576712197846,5
3158053,46.8454456159047,-121.7535003646526,6000.0,2021-05-09T11:08:53.009997Z,210.87560248345812,272.7892496271046,194.6729707367776,6.432493999999995,"0.482242943,0.961741511,0.352580106",121.16495068452741,8
3161263,46.86527631762692,-121.78360282102835,5500.0,2021-06-07T07:40:38.000236Z,5.423257756811934,45.57344521248041,20.446869044934363,7.383805333333334,"0.344092674,0.726920657,0.217877986",89.45728997208231,9
3157943,46.849995055199166,-121.79282069906385,2700.0,2021-05-07T20:17:55.000000Z,253.83544889019237,253.83544889019242,253.83544889019242,24.78750000000001,"inf,inf,inf",161.9007787085064,4
3157788,46.864390624107905,-121.79540868995916,7000.0,2021-05-07T08:06:21.650000Z,202.3623611229518,184.10193255144253,187.0752519195534,29.434615384615384,"0.303147639,0.803703452,0.190121543",66.7856366733296,13
3157778,46.86527631762692,-121.78360282102835,5900.0,2021-05-07T04:52:51.000000Z,9.817570401021289,46.277228537845204,-20.496594688768994,42.392857142857125,"0.338095856,1.943290698,0.242342647",43.44822320447591,7
3160733,46.8292915313531,-121.78107514404233,5200.0,2021-06-05T15:47:56.000000Z,35.21700535885625,40.94281188404265,58.192924375782184,3.8428571428571394,"0.497874599,1.206656438,0.279604623",55.95241325766932,7
3157823,46.864390624107905,-121.79540868995916,6200.0,2021-05-06T10:14:52.000000Z,293.884027181946,78.82731413902577,22.244292403745124,10.28076923076923,"0.289155124,4.519528804,0.230571568",18.258783401776718,13
3157638,46.8454456159047,-121.7535003646526,4700.0,2021-05-05T03:59:59.350000Z,-17.53822300838062,-3.2817835854614703,-18.08837335825837,20.464285714285705,"0.395483881,0.580120048,0.268778515",148.20169995045694,7
3157633,46.86527631762692,-121.78360282102835,4500.0,2021-05-05T03:35:21.004719Z,6.975679040247246,18.383862709313572,9.517951655582987,17.321938,"0.153756772,0.464463671,0.104463338",80.11727194525537,8
3157603,46.8292931580685,-121.78238579344595,6500.0,2021-05-04T16:33:06.355000Z,182.35927184977464,174.40074118240764,178.89326583152263,26.003750000000007,"0.367231698,0.895159681,0.265072489",93.91002452826184,8
3157543,46.864390624107905,-121.79540868995916,6400.0,2021-05-04T07:59:34.200117Z,220.01809390537463,222.976107594115,224.69841035943807,122.650234,"0.317015214,0.601187958,0.219694035",119.76672366473075,10
3157533,46.864390624107905,-121.79540868995916,5200.0,2021-05-04T07:05:49.000000Z,70.917711281971,52.92839079112146,102.87919604430715,19.92222222222222,"0.257057121,1.332244219,0.186046557",49.53679457737652,9
3157528,46.86527631762692,-121.78360282102835,4500.0,2021-05-04T06:52:35.000000Z,42.45837234587692,47.30523341732148,51.0507631784373,15.09285714285714,"0.289902145,0.501955881,0.222511459",162.2208923804059,7
3157523,46.86527631762692,-121.78360282102835,5000.0,2021-05-04T05:46:05.000000Z,21.326953688291777,21.19893431389097,34.74468731372253,23.235714285714295,"0.301027277,1.17559898,0.222096704",64.81079147318023,7
3157448,46.849995055199166,-121.79282069906385,5400.0,2021-05-03T12:58:52.000000Z,184.0728935176864,500.8445179755591,87.94938073145036,60.96249999999999,"0.57920398,1.443850448,0.403012382",91.47657689060814,8
