event_ID,location_latitude,location_longitude,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees),direction_snr(degrees),duration(sec),params_std_deviation,velocity(m/s),number_of_stations,Label
3153673,46.86071748770996,-121.74033788347496,34000,2021-03-10T01:18:53.400009Z,-34.09391435302374,318.25482440301505,-36.65572065486599,8.287517999999995,"0.186418087,0.439598009,0.118671806",95.30255220171554,8,
3153668,46.84092767775426,-121.7404052676829,34000,2021-03-10T00:13:36.000000Z,-36.26013064841526,320.26861161931066,-37.730929883034754,9.314285714285717,"0.191237762,0.272934703,0.114955694",142.65015895287317,7,
3148173,46.85352948193208,-121.74560734297188,24000,2020-12-30T12:47:32.000743Z,71.99407531390861,72.69453995408358,55.39409859293172,26.938985999999986,"0.525100611,2.600568141,0.339020523",49.46551963836058,4,
3148128,46.85715472198805,-121.7639539969664,27000,2020-12-29T20:11:23.000000Z,41.19482130178052,41.89694620361314,42.84279041269356,12.98,"0.082874963,0.206043889,0.050172589",86.45720345612752,5,
3153448,46.83912860071021,-121.74041139034456,28000,2021-03-08T06:42:32.000000Z,3.932653057326315,3.890563176625748,1.6331299212982018,43.69999999999999,"0.346504116,0.500735181,0.255019853",154.287404239469,6,
3148058,46.86970214048048,-121.7337490794776,3000,2020-12-29T09:33:58.475151Z,245.64854394256872,245.64854394256872,245.64854394256872,19.087802,"inf,inf,inf",99.53348272768037,4,
3148053,46.84627750161278,-121.71285461884048,54000,2020-12-29T09:05:11.000000Z,-3.684094596259514,-11.658605690417115,9.941036106365912,16.208333333333343,"0.238557734,0.707276401,0.161346063",83.31512788737545,6,
3148083,46.86880477530493,-121.73506386321552,16000,2020-12-28T20:00:12.125099Z,257.16720435658027,235.4432830298728,276.43031419069644,19.750198000000005,"0.121271554,1.520087017,0.097441687",32.38381757498372,5,
3147988,46.85987088541747,-121.77705990990172,24000,2020-12-28T03:32:02.000000Z,9.941532136863591,1.4075314443331506,25.83246217686643,14.3125,"0.570291555,2.906488753,0.362071448",38.45029406140367,4,
3147983,46.845443658594895,-121.75218932362004,19000,2020-12-28T03:09:16.000000Z,33.27189370711761,58.65980649683372,19.717026807890267,5.270000000000005,"0.228457455,0.663911542,0.134355787",78.70883399858309,5,
3147933,46.86075829112424,-121.76787755806828,29000,2020-12-27T20:43:21.000000Z,24.863057661329208,24.198849264134378,24.486450462966737,36.575,"0.024810779,0.079788103,0.015211183",65.5820093965934,4,
3147998,46.84003844947112,-121.74696287474252,28000,2020-12-26T08:17:27.075000Z,43.93782379318524,45.81139164025865,44.25422880547573,24.56250000000001,"0.093765273,0.112556852,0.058509336",154.4526138618562,4,
3153033,46.83822269618926,-121.73648185649076,35000,2021-03-03T12:26:47.000000Z,318.485008836164,270.40833466026777,286.1639946644934,12.614285714285709,"0.43103221,0.85644285,0.278050745",103.02102243440244,7,
3153003,46.85442073745983,-121.74035933085348,48000,2021-03-03T02:37:23.000009Z,-5.210747255247618,298.0405878435692,-12.935437286806003,15.886381636363636,"0.208341567,0.829901364,0.152265881",69.56164660302407,11,
3147608,46.86251865107935,-121.74164321034598,31000,2020-12-21T02:31:43.000006Z,16.57138103652965,13.74143059784781,8.133052705973268,15.675011999999995,"0.156706007,0.529074904,0.110668477",87.74099016610484,8,
3147673,46.84902768736663,-121.74299996454327,35000,2020-12-21T00:54:36.000000Z,22.63462717543767,32.16425977337709,11.934095918422225,26.635714285714297,"0.175269829,0.823906179,0.127832526",62.83644493803643,7,
3147618,46.869704309024094,-121.73506070999414,36000,2020-12-20T13:38:13.276359Z,135.9198906413598,503.65093049380255,137.26273084187503,27.559860857142848,"0.152134508,0.903495913,0.110259438",52.06396088512057,7,
3152763,46.85265885994789,-121.76527856202424,35000,2021-03-01T18:28:38.950000Z,-3.84134795460658,-16.8328054236737,-0.5327249888798808,18.316666666666677,"0.22143645,0.566018063,0.118290897",65.22494690235568,6,
3152733,46.86252889175464,-121.74820049128012,47000,2021-03-01T11:54:10.000009Z,273.7897720277179,279.7587852166426,276.7669534882431,9.91668466666667,"0.079206421,0.597595013,0.061563437",46.64775618141185,12,
3147373,46.85981795238639,-121.74034094778342,44000,2020-12-18T08:19:17.775000Z,-18.448452985841914,683.1815487956511,-387.3303451620721,4.713636363636366,"0.123209833,1.255744885,0.08609643",24.88892069660283,11,
3146908,46.8553223664258,-121.74166754813514,36000,2020-12-14T16:05:31.175000Z,176.21841956523258,215.47084056266596,499.0193774473565,10.200000000000005,"0.188121593,1.160021198,0.127076856",40.28909061243368,9,
3152608,46.860737743123,-121.75345200902628,41000,2021-02-24T19:10:36.000004Z,267.1440115774875,263.48385979418566,255.7557246368498,11.754174666666666,"0.134488949,0.954747337,0.109253682",53.35315592129962,12,
3146753,46.86344022082935,-121.75606642960238,39000,2020-12-11T05:29:55.250000Z,68.8648433932639,66.86275679869699,65.68905242164399,20.808333333333337,"0.080137538,0.229192783,0.063075587",108.9723084876636,6,
3146758,46.86431351933901,-121.73901412535191,40000,2020-12-11T03:24:59.900000Z,305.8623306199962,284.1601950141752,318.3991704821772,7.942857142857142,"0.230577247,1.720866324,0.153325158",32.85627062661035,7,
3152333,46.787823841245135,-121.7222506833138,90000,2021-02-19T11:38:26.275000Z,169.26456082795346,-569.2293315222906,500.182619966672,44.08181818181818,"0.545508171,3.599509537,0.469319765",24.84357011268552,11,
3151758,46.84905332957352,-121.76004463410362,62000,2021-02-14T06:21:14.800000Z,686.2118598215127,2.3869092601614064,-388.8434888483719,12.53076923076923,"0.194113017,1.50277352,0.138563433",31.76077220139184,13,
3145398,46.19992197051873,-122.20367518087303,13000,2020-11-18T07:54:24.000000Z,16.520478180888286,9.475902059432944,16.4813616463483,47.11000000000001,"0.130355179,0.6864822,0.075237784",67.22865078852655,5,
3145178,46.867012122615314,-121.73900486436251,16000,2020-11-16T11:36:54.000097Z,51.14100936783901,51.14100936783901,51.14100936783902,53.87519399999999,"inf,inf,inf",249.12060641480852,4,
3144928,46.83913483166678,-121.74434405184412,33000,2020-11-12T02:35:01.000000Z,292.145053088576,265.2373437627834,274.4198657527961,21.605000000000004,"0.377609277,0.994067688,0.251232684",74.70556578417616,10,Well recorded on PARA/KAUT.  Not recorded on westside.
3145228,46.85527526743578,-121.71413067385544,54000,2020-11-11T20:39:04.000000Z,134.5887874146406,143.588898024021,500.3794702633649,19.58750000000001,"0.196949067,0.788639448,0.135215027",51.14887173247757,8,
3144878,46.86614452097794,-121.75999265696214,46000,2020-11-11T17:33:29.580000Z,96.86309871567968,865.7645017979452,111.27488930383544,44.03142857142858,"0.167060665,3.108334813,0.126565135",16.4061453104327,7,Well recorded on PARA/KAUT.  Not recorded on westside.
3144873,46.84361342406451,-121.73253010644272,22000,2020-11-11T16:45:41.550000Z,-12.179311407366848,-15.652065149610884,-14.482323073742212,6.649999999999983,"0.31626439,0.236996999,0.204111332",181.62019015565215,5,
3144808,46.85801888131281,-121.74034707600306,45000,2020-11-09T18:21:17.900000Z,264.67122947300805,499.4283675377393,178.1440413365606,21.031249999999996,"0.263548529,4.512651384,0.182607527",16.386630366486678,8,
3144748,46.86700999922974,-121.73769329922084,26000,2020-11-09T10:25:51.000014Z,677.9344677809356,300.73773648750387,317.52519105833403,12.185742285714278,"0.094570101,0.951052895,0.066396006",27.107864781496765,7,
3150038,46.86344591521981,-121.76000086671688,61000,2021-01-22T14:01:15.000000Z,32.383445476768394,38.98211837467438,110.21827593541562,13.685,"0.172222009,2.802233527,0.120272038",14.624376320205752,10,
3189663,46.85801251252264,-121.7364130372777,36000,2020-11-09T06:03:57.000014Z,317.3399746829731,308.08447345103696,-42.9532805781628,9.231278000000003,"0.083783667,0.229817646,0.054189192",87.00353559088803,8,
3144733,46.86340757000465,-121.73508277968205,26000,2020-11-09T04:46:25.000014Z,321.8880285812044,681.4654470522803,316.9945896583129,13.200028,"0.239105861,1.57815403,0.162331012",36.739104855783886,8,
3149918,46.86436172387043,-121.77180164346812,50000,2021-01-21T15:14:40.000000Z,10.426489945872197,13.06345252743763,10.762171008079784,14.887499999999992,"0.085770312,0.39167742,0.061061997",50.20421731912919,8,
3149933,46.84992305444516,-121.74037464643804,41000,2021-01-21T07:11:46.000000Z,-8.566209224842197,-385.54829110022393,-10.56724407090451,20.91666666666666,"0.354438149,0.76069257,0.251851819",101.23152526015096,9,
3144673,46.85536809277726,-121.77313831598948,54000,2020-11-07T23:50:42.000000Z,67.97990156175673,499.9245344874926,53.34061979529174,14.113333333333326,"0.168297533,2.53711645,0.123601899",19.85859115223893,15,
3149893,46.858946353190525,-121.75870317758898,37000,2021-01-21T00:04:21.000000Z,186.39000596463788,195.01727733398087,196.8848522790327,22.74999999999999,"0.426736013,0.784022397,0.241222468",90.0080361526119,6,
3150288,46.85802305215824,-121.74296976899888,29000,2021-01-20T22:23:02.000000Z,174.42014087626566,171.8381256116783,-206.56588273399564,65.54999999999998,"0.202707569,1.107114139,0.132730255",42.53324494279328,5,
3144648,46.20891748333112,-122.20236646551088,21000,2020-11-07T02:51:14.000000Z,87.53870780835213,86.39854940379348,89.83775456565638,19.86428571428572,"0.16470648,0.336289822,0.126843952",100.09995290947728,7,
3149773,46.86614452097794,-121.75999265696214,48000,2021-01-19T21:00:36.000000Z,19.675938697965748,19.606726702868027,20.68352097203524,34.50833333333333,"0.20936446,0.692497858,0.136592366",63.941091776548944,6,
3149733,46.86251865107935,-121.74164321034598,35000,2021-01-19T16:02:52.000210Z,61.17837838985677,65.25618162328163,71.944926411078,62.36042,"0.0728475,0.459972719,0.053763692",43.407073412314254,5,
3149718,46.86166656721152,-121.77443213401236,53000,2021-01-19T10:11:47.000000Z,5.79098490477089,-27.312805522529416,21.36642083795928,14.439999999999992,"0.25880921,0.803552914,0.157468752",61.248125183081534,10,
3149823,46.854475336375685,-121.77838587787356,45000,2021-01-17T01:31:16.000000Z,-24.14582644609763,684.5190236138611,-2.55639964965,27.63571428571429,"0.378573611,1.525788463,0.239309654",49.28965581758774,7,
3149818,46.85626589705864,-121.7718244945048,54000,2021-01-17T00:14:54.000000Z,20.82090533756485,-1.8990578402981089,42.7173313439971,16.71500000000001,"0.184822271,0.8285362,0.112921224",45.46215290507568,10,
3144253,46.86254824776313,-121.7613150603964,46000,2020-11-02T06:24:34.200114Z,25.63010403531808,38.61344644613517,36.46743190769702,26.383561333333333,"0.174191608,0.553299156,0.12904795",82.10545459464403,6,
3149803,46.85801035958672,-121.73510169124374,36000,2021-01-15T23:29:02.400008Z,-387.3576825059568,321.3041749571356,-389.454730212601,11.725016,"0.16183968,0.549542373,0.10929562",79.95200233068684,8,
3148963,46.864311396090095,-121.73770262589008,16000,2021-01-14T12:19:38.000013Z,210.64773743160285,208.25677614610512,211.4392270320222,11.120026,"0.024165234,0.10368101,0.01417363",46.97220343361423,5,
3144223,46.86886624361488,-121.77703539060327,49000,2020-11-01T09:30:43.975000Z,14.537731872116916,36.03433989435907,21.08376066813502,21.02142857142856,"0.252740352,1.099735749,0.196101028",57.2754975887563,7,
3144293,46.864323910505696,-121.74557162419124,31000,2020-11-01T06:31:33.000540Z,-385.8159734808359,-9.482239079494653,-16.902332789891787,22.16608,"0.176798234,0.450802263,0.110540178",91.13861238071644,10,
3144283,46.86792204881501,-121.74555971381383,34000,2020-11-01T02:46:21.000540Z,683.6065970661217,-31.00936727579368,-18.273802578518044,10.31774666666666,"0.215270226,0.781367469,0.132792302",55.38525191584253,9,
3144143,46.85890554403783,-121.73247580413413,25000,2020-10-31T16:29:16.099999Z,250.5442910828816,279.2489037861058,237.30809424756205,11.739998000000003,"0.271619037,2.445769827,0.191335312",30.55646456697484,5,
3143638,46.85621980967061,-121.74035320369303,39000,2020-10-22T16:42:40.000006Z,108.3352329114679,123.39477766983848,121.23758546224563,13.083345333333336,"0.194245883,3.385275908,0.121091162",12.73536404010196,9,
3143263,46.86070679735702,-121.73378082448713,34000,2020-10-22T05:47:17.000006Z,-23.2577302143197,316.39342525330056,319.23208934449104,14.400012,"0.269189195,0.981810005,0.18417868",76.13539113956314,8,
3146523,46.86611678999458,-121.74163103829554,36000,2020-12-09T17:39:50.000009Z,264.420693462832,204.93281579486515,245.50908415327945,14.95626799999999,"0.195627881,2.116149189,0.144506523",30.507739580866154,8,
3146518,46.86342842691639,-121.74819755791714,37000,2020-12-09T15:02:42.000009Z,8.958193978621784,-5.875690347253388,73.9095554100327,17.400017999999996,"0.247029402,2.515052774,0.185811087",31.98124402910242,8,
3146468,46.84722653531606,-121.74169491809296,28000,2020-12-06T20:56:54.000000Z,21.492238521128435,30.711970770597965,12.780272004462937,20.728571428571428,"0.314872353,0.505293952,0.217888338",137.06603065787365,7,
3142078,46.19361684282247,-122.19332053316838,18000,2020-10-07T21:18:17.450000Z,28.094721420413556,43.66976679882308,36.45872032168648,18.7,"0.358623654,0.822413256,0.26080501",90.22413522268224,8,
3142148,46.85801888131281,-121.74034707600306,28000,2020-10-07T16:02:09.000010Z,-386.1630479714997,321.8450930948768,-34.053238309909204,17.291686666666664,"0.107556017,0.408358036,0.069917695",61.25011975835058,6,
3142168,46.85800600870611,-121.7324789994919,26000,2020-10-07T04:53:51.850000Z,92.60539620403075,90.700982647096,94.60557363510772,10.25,"0.044785607,0.182057082,0.032623422",70.18251848640172,5,
3141503,46.19001193238865,-122.18555411989868,20000,2020-10-01T17:04:24.950000Z,46.02257949867001,37.0975891202994,44.12125812593937,10.444444444444448,"0.178699584,0.361261055,0.140527839",143.3026463340443,9,
3141498,46.85895561777393,-121.76526002693028,50000,2020-10-01T14:07:07.995000Z,276.30126208710465,318.55582934003485,292.8524206715574,13.328888888888876,"0.260730737,1.857348767,0.218971695",48.166049849857146,9,
3141468,46.867903072993045,-121.73375542957722,22000,2020-10-01T08:45:20.000109Z,-386.8987495130805,-23.529915735152432,-751.3417433024557,13.52878942857142,"0.260984613,2.018815894,0.162199058",29.87398787537249,7,
3141463,46.1945079182754,-122.1829552368508,14000,2020-10-01T07:19:48.425000Z,69.40408525363834,52.17697387632698,60.23045595541882,23.375,"0.504346573,1.554956057,0.499360701",132.99768968244894,6,
3141453,46.85714346994116,-121.75608604119932,45000,2020-10-01T03:34:27.850109Z,194.6041378132657,170.1344633525198,-568.8819784460188,29.625218,"0.346827372,3.154031087,0.206493962",20.156484146253295,8,
3141508,46.85624962694469,-121.76002275419292,43000,2020-09-30T19:00:29.999000Z,78.75327203527559,95.78690968615174,70.52718270606427,32.17657142857142,"0.117197839,1.626047751,0.096435246",20.870083777996435,7,
3141393,46.84901928746604,-121.73775545418113,30000,2020-09-30T11:30:59.000000Z,66.34574667926879,66.04665015395983,100.48547438631056,11.833333333333345,"0.319016087,1.585899856,0.234142592",47.920952833114974,6,
3141368,46.19092554094193,-122.20368807218703,13000,2020-09-30T02:58:02.451380Z,89.90051519878872,98.4820756480806,79.41485979941679,30.61276,"0.357544758,0.906797154,0.258755571",96.27812243191836,5,
3141363,46.861583825828944,-121.72066332177496,31000,2020-09-30T01:22:40.000000Z,71.55431629721963,72.06648380901356,62.95680187052593,10.8,"0.064821617,0.997217626,0.045965049",16.81019885632913,5,
3141328,46.86797492454924,-121.78359579286018,44000,2020-09-29T16:42:50.000000Z,48.16076322628407,316.1808363821014,35.644004583243074,18.49166666666667,"0.317239681,2.41530667,0.251070456",33.23570411459238,6,
3141293,46.84631421879015,-121.73383158797569,35000,2020-09-29T11:27:43.825000Z,-388.3831381985105,302.2649136134204,322.08122263001883,30.71428571428573,"0.301063813,4.270923806,0.205573725",14.86975705159614,7,
3141288,46.85716014547575,-121.7678879760621,54000,2020-09-29T08:31:26.997000Z,183.2360825654045,193.9682744883325,180.0135581638716,9.339,"0.228840211,0.380999069,0.135983808",97.48651355445914,10,
3141258,46.20260124177075,-122.1790535801412,9000,2020-09-29T00:47:35.775000Z,13.258648319315634,13.670384183677465,12.867592154049373,34.30833333333333,"0.009245405,0.040311686,0.006685227",56.78428882809148,6,
3144008,46.86249480119398,-121.7272172013521,42000,2020-10-29T01:15:10.000023Z,669.28819489127,-37.00333628940051,315.27554853983696,17.771474571428563,"0.236349157,0.516932645,0.166313815",119.32581795035296,7,
3143873,46.86972516906874,-121.74817702082588,43000,2020-10-28T10:34:21.000002Z,129.83247591751905,86.46348718911383,127.17975811563282,26.87857542857142,"0.2313836,3.102746904,0.154662566",21.957513330515315,7,
3143463,46.84183344742051,-121.74433506445467,28000,2020-10-26T05:34:23.475000Z,26.407892188799668,48.91488828073332,25.110557337551835,20.314285714285717,"0.315283987,0.511354525,0.204414296",132.08659874456097,7,
3143458,46.85892258785559,-121.7429667487267,36000,2020-10-26T02:52:47.000496Z,5.702952191369862,0.6021490376463958,0.9942950998014658,8.900992000000006,"0.27163794,0.54763005,0.194642375",141.72863395097215,8,
3141338,46.87158090674715,-121.79014481031092,50000,2020-09-23T08:28:42.010000Z,107.26801905419298,92.94564519797048,106.6563622225714,59.54500000000001,"0.658863764,0.646574978,0.328092607",128.7011648436832,4,
3140723,46.86793789577135,-121.75605241768584,67000,2020-09-22T10:15:38.775000Z,102.7639240961478,85.6991869549392,105.26652650126302,10.685714285714289,"0.190084793,1.367127589,0.148277203",40.55782006157383,7,
3140718,46.19811898846785,-122.19849550044276,7000,2020-09-22T07:27:23.000000Z,140.4651582454762,140.4651582454762,140.46515824547618,86.425,"inf,inf,inf",316.7771931920924,4,
3140713,46.86251018845726,-121.73639738742143,36000,2020-09-22T06:50:55.000000Z,173.6321226446671,166.10235842437905,172.43350452910704,17.466666666666672,"0.310382635,0.857103294,0.17792682",79.32934817888301,6,
3140708,46.87603939781442,-121.75996254541832,52000,2020-09-22T06:46:43.028000Z,92.10374924392433,92.95997372954412,97.08727310861748,15.76433333333332,"0.216287651,0.660112219,0.165191064",92.29993253081328,6,
3143408,46.20351490371008,-122.19589587338136,20000,2020-10-24T11:11:48.925000Z,33.208493974783615,37.27022280490392,35.43451257777732,23.05555555555556,"0.170702639,0.498783259,0.133139492",93.90327590392796,9,
3140643,46.849045709659,-121.7548001186768,42000,2020-09-21T10:50:27.003000Z,168.7640796722476,166.37204529561197,162.58366752412536,17.40044444444444,"0.222760607,0.578038719,0.135632532",62.55887311702739,9,
3140623,46.85260659606864,-121.73118695431693,45000,2020-09-21T07:50:48.500000Z,97.78191622452364,94.7272169106259,106.25682353570568,14.899999999999991,"0.082436469,0.46337254,0.055044505",37.30599262129328,6,
3140593,46.85178486141863,-121.78494914443928,22000,2020-09-21T04:44:42.453000Z,129.14621255726342,123.6396692899186,129.64664630082703,17.346000000000004,"0.193694539,0.496692634,0.143065255",95.80946356564944,5,
3140588,46.85000794784723,-121.80462107865512,66000,2020-09-21T04:29:11.003000Z,2.0095937992006343,78.96749027552792,0.4701380137170551,8.843499999999995,"0.540010876,1.195042271,0.310402754",78.221967861008,8,
3140578,46.86428705001055,-121.72327613881556,31000,2020-09-21T01:41:16.000000Z,306.2775756375248,294.58981408080183,294.97266080054493,13.27857142857142,"0.114082715,0.434853622,0.082787391",81.66731225581577,7,
3140573,46.8562458463382,-121.7574001462197,43000,2020-09-20T23:17:57.003000Z,97.8208497622648,131.3210709288447,78.11903155716634,15.793499999999998,"0.207308482,4.183242512,0.159799955",14.51471569588736,8,
3140423,46.87153410465434,-121.75472953006263,43000,2020-09-20T22:10:00.003000Z,46.21287828275886,45.85616967148673,43.87016399493744,45.25599999999999,"0.084576636,0.293731698,0.061271134",68.03204961568423,5,
3140408,46.8616353206733,-121.75213772858832,31000,2020-09-20T19:05:16.003000Z,-391.5538646697429,-22.388849096053583,-7.500230678798049,13.574750000000002,"0.253252767,0.654790838,0.141014378",76.64170116343699,8,
3140403,46.85986404372943,-121.77181433958576,50000,2020-09-20T17:19:13.003000Z,231.43508982806543,264.71660163521204,220.0538056979372,11.414333333333335,"0.26913468,1.257158365,0.19558739",46.86127200314588,12,
3140393,46.855320273636295,-121.74035626733944,51000,2020-09-20T10:20:28.000000Z,233.26086149794327,202.28281897193656,213.9771792474577,9.642857142857142,"0.38917939,1.172102769,0.31483525",112.07203948138417,7,
3140378,46.86607916262087,-121.71933481400434,36000,2020-09-20T06:59:47.000505Z,272.3977006931338,263.17342174059104,272.82679657657513,10.961010000000016,"0.1593348,0.428039216,0.122018278",121.62072281112704,5,
3140528,46.19271086229454,-122.18554936582213,9000,2020-09-19T19:38:07.525000Z,88.64172170411189,60.723811288324754,80.86406196153253,12.88571428571428,"0.455600824,1.735122476,0.329189459",58.27707884674082,7,
3140468,46.86522139702934,-121.74425712492813,46000,2020-09-19T07:40:22.900007Z,112.2072511688425,111.08204946033976,113.42720571304793,11.98572828571428,"0.160167516,1.410688228,0.110989564",28.104933192857025,7,
3140463,46.19361684282247,-122.19332053316838,14000,2020-09-19T06:58:42.000000Z,123.18303657675168,122.36339887684792,133.2814654560076,20.814285714285703,"0.383161244,0.847462549,0.238560787",81.03440806487207,7,
3140443,46.8643049363123,-121.73376812812975,45000,2020-09-19T03:08:02.725000Z,38.516648794705645,30.72138866121892,38.35500544407598,7.941666666666663,"0.169939044,0.294021804,0.121151957",136.26507047723587,6,
3143078,46.867012122615314,-121.73900486436251,32000,2020-10-20T03:22:03.125002Z,301.9988651174759,299.05029609254206,302.18935035848006,20.591670666666666,"0.136395975,0.510408487,0.096383289",76.32411522890226,6,
3142883,46.8634382926894,-121.7547549507502,50000,2020-10-19T00:03:52.000000Z,26.43335781686402,33.11992620693835,25.16235351481004,27.637500000000003,"0.534669768,0.929710812,0.289488034",88.6205882643272,4,
3139803,46.20532651287645,-122.21403331661672,32000,2020-09-15T05:30:50.450000Z,65.96747690077959,62.79476904359639,73.49828896661164,19.46999999999999,"0.485688024,0.768910033,0.351910472",162.02707933156466,5,
3139773,46.19542006046986,-122.19849962169964,8000,2020-09-15T03:09:48.000000Z,133.89106706352698,133.89106706352698,133.89106706352698,35.37500000000001,"inf,inf,inf",310.4449180245953,4,
3139768,46.87155973811733,-121.77309300104042,68000,2020-09-15T01:34:02.000007Z,-569.6803298637825,25.454113542100405,176.583459907694,15.03572828571428,"0.301176653,4.34819564,0.211121076",15.882911832806004,14,
3139638,46.19900149392141,-122.17776475946896,15000,2020-09-13T20:02:59.050000Z,35.76662708067458,21.38372731617085,47.88983164682305,13.974999999999998,"0.324875894,0.624539122,0.259342738",133.43846190157075,8,
3139398,46.20532244078337,-122.20755464558664,27000,2020-09-11T11:43:51.000000Z,39.0614673592781,26.219688045390832,34.754676223674274,31.515,"0.260220856,0.889378687,0.194842992",59.09892322082555,10,
3139393,46.19092642843064,-122.20498346801844,13000,2020-09-11T11:29:27.350000Z,91.53861333362372,102.1442745141732,109.26029595040356,44.50714285714286,"0.446595609,0.911319519,0.29156022",94.15326219143302,7,
3139388,46.19630256743925,-122.17776989540414,14000,2020-09-11T09:49:05.000000Z,23.91860321114535,26.152675895223407,19.633003983391117,18.14375,"0.170214558,0.484337368,0.136515574",76.71793920872112,8,
3139373,46.86608611786767,-121.72326943952972,29000,2020-09-11T07:09:35.004438Z,309.72304236277506,300.8320413116392,315.0716216807716,22.778876000000007,"0.185488421,0.873294784,0.130671575",57.77386777011043,5,
3139263,46.20171850354651,-122.19978565388143,15000,2020-09-10T18:19:38.400000Z,83.80410803303545,90.29503433382128,72.5829990619034,43.90833333333333,"0.553650013,1.328028122,0.367372541",105.69914755255262,6,
3139223,46.85264191618312,-121.7534776134885,36000,2020-09-10T11:16:41.550000Z,125.84975888999536,115.67921114719154,130.45514625061068,19.70833333333333,"0.168107069,0.424030825,0.111602933",70.7328771284687,6,
3141958,46.86616079493208,-121.77179656425278,36000,2020-10-06T16:56:48.000000Z,127.00095962864692,88.22760922850513,125.52860818514452,31.92999999999999,"0.197560335,0.911385611,0.150360408",63.07940752379508,5,
3141953,46.85175749994984,-121.76397001444946,22000,2020-10-06T15:41:02.675000Z,106.1844086812899,109.15027004299432,113.5542985574079,16.159999999999997,"0.124810181,0.88123297,0.115208763",58.56009783952072,5,
3141918,46.20888492585523,-122.1647877491282,26000,2020-10-06T04:57:26.350042Z,34.30327588956172,37.65092778019736,26.971575579288835,47.225084,"0.216514426,0.407648336,0.175739584",100.4308689480416,8,
3141878,46.86250368394303,-121.73246302132196,19000,2020-10-05T21:10:28.825016Z,292.66949474964866,278.8956281385276,305.69919527569203,18.390032,"0.061374817,0.493785322,0.054544689",53.50156933487712,5,
3141783,46.864339756102,-121.75606362746132,45000,2020-10-04T19:20:53.725000Z,107.7727197912012,66.5897967565496,123.44870910482776,25.178571428571416,"0.254410252,1.14423012,0.177802488",52.16551502723665,7,
3141693,46.86068195823871,-121.71935530415944,28000,2020-10-04T03:39:54.000199Z,267.5094482144991,265.1124789695999,269.500189304823,16.950398,"0.162577765,0.495578019,0.115581412",99.32821620288678,4,
3141203,46.1981160614599,-122.19460880656088,18000,2020-09-28T20:46:17.150000Z,45.14032361645551,41.8387272940425,48.333812086727065,46.118750000000006,"0.335839681,0.565452362,0.259236543",158.42859261530177,8,"Weak on PR03, non existant on Kautz, others yes"
3141178,46.855364612292064,-121.7705157500158,60000,2020-09-28T10:20:03.975000Z,4.568562352083835,126.31304021434087,221.57272803523145,26.957692307692305,"0.259672072,2.873307797,0.155221944",15.310181577244318,13,
3141123,46.19360598690235,-122.18036594723677,25000,2020-09-27T22:18:24.800000Z,38.51555924580076,31.56128700116927,47.89913942234205,13.295454545454543,"0.304634572,0.604511959,0.261466915",156.38376036115088,11,
3141113,46.19540979092015,-122.18554461113686,19000,2020-09-27T20:50:04.000000Z,52.59354793926173,60.40383700531762,50.49290285405153,56.71875,"0.167086441,0.312045925,0.128171937",142.8879258787064,8,
3141238,46.221506715536925,-122.19457141736584,17000,2020-09-27T15:44:21.375000Z,52.92671782627584,51.644504469161376,54.250827657563896,11.750000000000004,"0.440996894,0.308382335,0.206910668",156.28457890925597,6,
3141348,46.1954312176049,-122.21534114202606,11000,2020-09-25T21:50:55.700469Z,122.791974987381,123.08664285606416,124.00215286403778,42.20927133333334,"0.225803146,0.17260184,0.114526991",198.8167473573156,6,
3137763,46.200801958679584,-122.17905696247672,23000,2020-08-23T06:00:31.300005Z,50.9509080940108,52.20623418819025,56.00734757679889,36.99001,"0.238160805,0.48881903,0.179652509",100.35200624842018,10,
3140328,46.8598362493832,-121.75214346335169,63000,2020-09-18T03:47:18.050000Z,863.8748418404987,134.6115180421816,142.38606938098886,18.65,"0.267750989,0.418831485,0.157412963",95.86278107657007,9,
3137758,46.87059284957609,-121.72849929563056,24000,2020-08-23T02:27:45.000005Z,47.54965699777277,15.006013594235622,31.828249687491684,8.091676666666649,"0.14862234,1.858861393,0.110921275",25.97927424502133,6,
3140273,46.19630256743925,-122.17776989540414,17000,2020-09-17T22:08:26.575000Z,34.97841512347549,28.474716545552237,34.15611927321819,57.245000000000005,"0.190200918,0.454786771,0.128183924",80.39726875690586,10,
3140028,46.84722653531606,-121.74169491809296,33000,2020-09-17T15:27:37.000000Z,28.024667494449297,19.454277311871945,54.58802739818447,21.05,"0.299617244,0.765736081,0.216122387",87.40949407607503,7,
3140063,46.85443903210167,-121.75216066466804,40000,2020-09-17T12:23:48.002000Z,107.44649608471268,97.56587448780644,88.88224155170529,38.01828571428571,"0.144925616,1.161334223,0.104811597",30.007542033697906,7,
3140058,46.86251865107935,-121.74164321034598,36000,2020-09-17T12:13:55.225000Z,272.1016769968893,316.1766879994105,250.89033083727307,35.20714285714286,"0.135706157,2.144685706,0.097366219",19.7569768132894,7,
3140053,46.19628725082202,-122.16222364017833,8000,2020-09-17T09:56:29.900796Z,286.6368629869258,285.2468608422656,289.79877290238704,88.551592,"0.320543166,0.188939656,0.260998031",156.57617921814796,7,
