event_ID,location_latitude,location_longitude,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees),direction_snr(degrees),duration(sec),params_std_deviation,velocity(m/s),number_of_stations
2698418,45.35281100892957,-121.73537616081443,4900.0,2015-06-30T07:00:30.000000Z,61.06214256569962,63.62327602671918,59.71960986634659,24.19000000000001,"0.067911087,0.16847153,0.046633473",94.16634683629474,5
2698413,45.36991391304873,-121.74556258721658,5200.0,2015-06-30T06:43:14.175000Z,84.93550014393564,79.07767804712917,85.95539327070848,9.679999999999996,"0.183192247,0.630893283,0.107899785",54.38406603518895,5
2155148,45.36001109435774,-121.73791792142063,6200.0,2015-06-05T12:36:05.000000Z,77.64763635456342,75.25146285503064,74.05787132310907,7.400000000000006,"0.15538191,0.144809928,0.105414495",247.09023220468012,5
2158348,45.3707973315994,-121.72386019434732,7600.0,2015-06-15T23:08:34.000000Z,84.35148026020147,80.0334372509672,92.73423801244175,8.099999999999994,"0.525172147,0.41955489,0.286894452",199.12634143544616,6
2157253,45.3608711419642,-121.69452179741637,8300.0,2015-06-14T09:13:54.900000Z,92.33431347491275,92.15537567624393,93.1969379050742,14.499999999999988,"0.101002268,0.131083045,0.066906897",190.4776542467118,7
2155158,45.367198238066486,-121.72386634397644,8000.0,2015-06-12T10:40:36.000000Z,68.2255524105536,64.34413455113187,63.52216108779664,18.374999999999996,"0.332227087,0.357741978,0.185497313",136.2110413518377,6
2155153,45.355513136361715,-121.73920068987833,7500.0,2015-06-12T09:29:58.950000Z,65.45036924197993,57.00223701408279,72.8254789738683,9.189999999999998,"0.669810416,1.522811697,0.454627963",85.42172906209031,5
1802943,45.375246355623155,-121.67661679377001,10500.0,2014-08-16T10:16:00.625000Z,170.6150412914889,156.07827557901305,179.3362137483566,9.299999999999995,"0.242933619,1.2334959,0.203197063",71.93567408595905,7
1421343,45.3392553878266,-121.6767081788834,5000.0,2013-05-17T05:39:41.345000Z,174.3425626939583,177.10171036714263,528.9080544775555,-7.897500000000008,"3.192658334,0.402354241,1.420150811",742.4990967330647,4
2157548,45.36630370164318,-121.73025007985858,8000.0,2015-06-13T05:44:45.000000Z,38.274365954033925,38.50496310560079,41.147312920977335,17.66249999999998,"0.106972665,0.161770455,0.095324148",203.86695114791246,4
1760993,45.345581835156615,-121.70093568527943,11200.0,2014-06-20T08:46:57.550000Z,-2.9426873248125296,6.186926436260555,8.057450916962358,9.649999999999991,"0.376561604,1.702102657,0.258325576",53.33001175683324,4
1036028,45.3095180134791,-121.6449043602703,7900.0,2008-09-21T17:30:44.016000Z,-11.48386174559181,-11.779918429436322,-13.004791509169,16.406999999999996,"0.708806081,0.218685465,0.4056323",420.29413488167984,4
